SowTreat	Cultivar	Block 	Plot	SowingDate	ReadingDate 	DAS	Sub1	Sub2	Sub3
S2	Narrikup	1	19	30/03/2016	28/04/16	29	15	12	16
S2	Monti	1	20	30/03/2016	28/04/16	29	7	16	11
S2	Woogenellup	1	21	30/03/2016	28/04/16	29	16	13	14
S2	Leura	1	22	30/03/2016	28/04/16	29	15	9	20
S2	Denmark	1	23	30/03/2016	28/04/16	29	15	13	14
S2	Antas 	1	24	30/03/2016	28/04/16	29	23	19	14
S2	Leura	2	25	30/03/2016	28/04/16	29	20	15	25
S2	Woogenellup	2	26	30/03/2016	28/04/16	29	12	17	10
S2	Denmark	2	27	30/03/2016	28/04/16	29	17	12	9
S2	Narrikup	2	28	30/03/2016	28/04/16	29	15	12	25
S2	Antas 	2	29	30/03/2016	28/04/16	29	25	19	25
S2	Monti	2	30	30/03/2016	28/04/16	29	12	10	16
S2	Denmark	3	31	30/03/2016	28/04/16	29	24	21	2
S2	Antas 	3	32	30/03/2016	28/04/16	29	12	21	18
S2	Monti	3	33	30/03/2016	28/04/16	29	11	14	19
S2	Woogenellup	3	34	30/03/2016	28/04/16	29	10	7	19
S2	Leura	3	35	30/03/2016	28/04/16	29	10	11	23
S2	Narrikup	3	36	30/03/2016	28/04/16	29	24	7	20
S2	Narrikup	1	19	30/03/2016	2/05/16	33	15	12	16
S2	Monti	1	20	30/03/2016	2/05/16	33	7	16	11
S2	Woogenellup	1	21	30/03/2016	2/05/16	33	16	13	14
S2	Leura	1	22	30/03/2016	2/05/16	33	15	9	20
S2	Denmark	1	23	30/03/2016	2/05/16	33	15	13	14
S2	Antas 	1	24	30/03/2016	2/05/16	33	23	19	14
S2	Leura	2	25	30/03/2016	2/05/16	33	20	16	24
S2	Woogenellup	2	26	30/03/2016	2/05/16	33	12	17	10
S2	Denmark	2	27	30/03/2016	2/05/16	33	17	12	9
S2	Narrikup	2	28	30/03/2016	2/05/16	33	15	12	25
S2	Antas 	2	29	30/03/2016	2/05/16	33	25	19	25
S2	Monti	2	30	30/03/2016	2/05/16	33	12	10	16
S2	Denmark	3	31	30/03/2016	2/05/16	33	22	21	4
S2	Antas 	3	32	30/03/2016	2/05/16	33	12	21	18
S2	Monti	3	33	30/03/2016	2/05/16	33	11	14	19
S2	Woogenellup	3	34	30/03/2016	2/05/16	33	10	7	19
S2	Leura	3	35	30/03/2016	2/05/16	33	10	11	23
S2	Narrikup	3	36	30/03/2016	2/05/16	33	24	7	20
S3	Denmark	1	37	30/05/2016	1/06/16	2	0	0	0
S3	Antas 	1	38	30/05/2016	1/06/16	2	0	0	0
S3	Woogenellup	1	39	30/05/2016	1/06/16	2	0	0	0
S3	Leura	1	40	30/05/2016	1/06/16	2	0	0	0
S3	Narrikup	1	41	30/05/2016	1/06/16	2	0	0	0
S3	Monti	1	42	30/05/2016	1/06/16	2	0	0	0
S3	Woogenellup	2	43	30/05/2016	1/06/16	2	0	0	0
S3	Leura	2	44	30/05/2016	1/06/16	2	0	0	0
S3	Narrikup	2	45	30/05/2016	1/06/16	2	0	0	0
S3	Antas 	2	46	30/05/2016	1/06/16	2	0	0	0
S3	Denmark	2	47	30/05/2016	1/06/16	2	0	0	0
S3	Monti	2	48	30/05/2016	1/06/16	2	0	0	0
S3	Leura	3	49	30/05/2016	1/06/16	2	0	0	0
S3	Woogenellup	3	50	30/05/2016	1/06/16	2	0	0	0
S3	Antas 	3	51	30/05/2016	1/06/16	2	0	0	0
S3	Monti	3	52	30/05/2016	1/06/16	2	0	0	0
S3	Narrikup	3	53	30/05/2016	1/06/16	2	0	0	0
S3	Denmark	3	54	30/05/2016	1/06/16	2	0	0	0
S3	Denmark	1	37	30/05/2016	7/06/16	8	3	2	2
S3	Antas 	1	38	30/05/2016	7/06/16	8	6	7	1
S3	Woogenellup	1	39	30/05/2016	7/06/16	8	2	4	4
S3	Leura	1	40	30/05/2016	7/06/16	8	2	3	11
S3	Narrikup	1	41	30/05/2016	7/06/16	8	7	4	4
S3	Monti	1	42	30/05/2016	7/06/16	8	9	2	9
S3	Woogenellup	2	43	30/05/2016	7/06/16	8	8	7	2
S3	Leura	2	44	30/05/2016	7/06/16	8	4	5	4
S3	Narrikup	2	45	30/05/2016	7/06/16	8	9	2	4
S3	Antas 	2	46	30/05/2016	7/06/16	8	4	1	3
S3	Denmark	2	47	30/05/2016	7/06/16	8	2	5	3
S3	Monti	2	48	30/05/2016	7/06/16	8	3	5	10
S3	Leura	3	49	30/05/2016	7/06/16	8	2	7	7
S3	Woogenellup	3	50	30/05/2016	7/06/16	8	7	5	6
S3	Antas 	3	51	30/05/2016	7/06/16	8	5	4	8
S3	Monti	3	52	30/05/2016	7/06/16	8	5	4	7
S3	Narrikup	3	53	30/05/2016	7/06/16	8	2	1	2
S3	Denmark	3	54	30/05/2016	7/06/16	8	4	4	2
S3	Denmark	1	37	30/05/2016	14/06/16	15	5	4	3
S3	Antas 	1	38	30/05/2016	14/06/16	15	10	11	1
S3	Woogenellup	1	39	30/05/2016	14/06/16	15	3	7	6
S3	Leura	1	40	30/05/2016	14/06/16	15	4	5	19
S3	Narrikup	1	41	30/05/2016	14/06/16	15	12	7	6
S3	Monti	1	42	30/05/2016	14/06/16	15	15	3	15
S3	Woogenellup	2	43	30/05/2016	14/06/16	15	14	12	4
S3	Leura	2	44	30/05/2016	14/06/16	15	6	9	6
S3	Narrikup	2	45	30/05/2016	14/06/16	15	15	3	6
S3	Antas 	2	46	30/05/2016	14/06/16	15	7	2	5
S3	Denmark	2	47	30/05/2016	14/06/16	15	3	9	5
S3	Monti	2	48	30/05/2016	14/06/16	15	5	9	17
S3	Leura	3	49	30/05/2016	14/06/16	15	4	11	11
S3	Woogenellup	3	50	30/05/2016	14/06/16	15	12	8	10
S3	Antas 	3	51	30/05/2016	14/06/16	15	8	6	14
S3	Monti	3	52	30/05/2016	14/06/16	15	9	7	12
S3	Narrikup	3	53	30/05/2016	14/06/16	15	4	2	4
S3	Denmark	3	54	30/05/2016	14/06/16	15	6	6	4
S3	Denmark	1	37	30/05/2016	21/06/16	22	7	14	3
S3	Antas 	1	38	30/05/2016	21/06/16	22	10	13	3
S3	Woogenellup	1	39	30/05/2016	21/06/16	22	6	14	14
S3	Leura	1	40	30/05/2016	21/06/16	22	5	9	24
S3	Narrikup	1	41	30/05/2016	21/06/16	22	25	10	13
S3	Monti	1	42	30/05/2016	21/06/16	22	25	12	18
S3	Woogenellup	2	43	30/05/2016	21/06/16	22	21	18	10
S3	Leura	2	44	30/05/2016	21/06/16	22	7	22	6
S3	Narrikup	2	45	30/05/2016	21/06/16	22	25	6	8
S3	Antas 	2	46	30/05/2016	21/06/16	22	10	3	5
S3	Denmark	2	47	30/05/2016	21/06/16	22	23	23	11
S3	Monti	2	48	30/05/2016	21/06/16	22	8	14	25
S3	Leura	3	49	30/05/2016	21/06/16	22	5	12	21
S3	Woogenellup	3	50	30/05/2016	21/06/16	22	13	15	12
S3	Antas 	3	51	30/05/2016	21/06/16	22	18	12	17
S3	Monti	3	52	30/05/2016	21/06/16	22	24	9	17
S3	Narrikup	3	53	30/05/2016	21/06/16	22	10	8	5
S3	Denmark	3	54	30/05/2016	21/06/16	22	9	14	14
S3	Denmark	1	37	30/05/2016	24/06/16	25	6	14	3
S3	Antas 	1	38	30/05/2016	24/06/16	25	9	14	4
S3	Woogenellup	1	39	30/05/2016	24/06/16	25	9	16	13
S3	Leura	1	40	30/05/2016	24/06/16	25	4	10	22
S3	Narrikup	1	41	30/05/2016	24/06/16	25	25	13	13
S3	Monti	1	42	30/05/2016	24/06/16	25	25	13	17
S3	Woogenellup	2	43	30/05/2016	24/06/16	25	20	14	11
S3	Leura	2	44	30/05/2016	24/06/16	25	7	25	7
S3	Narrikup	2	45	30/05/2016	24/06/16	25	25	8	10
S3	Antas 	2	46	30/05/2016	24/06/16	25	11	3	6
S3	Denmark	2	47	30/05/2016	24/06/16	25	24	25	12
S3	Monti	2	48	30/05/2016	24/06/16	25	8	15	24
S3	Leura	3	49	30/05/2016	24/06/16	25	12	13	24
S3	Woogenellup	3	50	30/05/2016	24/06/16	25	14	13	12
S3	Antas 	3	51	30/05/2016	24/06/16	25	5	12	17
S3	Monti	3	52	30/05/2016	24/06/16	25	25	9	19
S3	Narrikup	3	53	30/05/2016	24/06/16	25	10	9	7
S3	Denmark	3	54	30/05/2016	24/06/16	25	9	14	13
S3	Denmark	1	37	30/05/2016	29/06/16	30	6	17	3
S3	Antas 	1	38	30/05/2016	29/06/16	30	12	14	4
S3	Woogenellup	1	39	30/05/2016	29/06/16	30	10	16	12
S3	Leura	1	40	30/05/2016	29/06/16	30	7	21	25
S3	Narrikup	1	41	30/05/2016	29/06/16	30	23	20	19
S3	Monti	1	42	30/05/2016	29/06/16	30	25	14	17
S3	Woogenellup	2	43	30/05/2016	29/06/16	30	17	16	19
S3	Leura	2	44	30/05/2016	29/06/16	30	8	25	8
S3	Narrikup	2	45	30/05/2016	29/06/16	30	25	8	11
S3	Antas 	2	46	30/05/2016	29/06/16	30	13	7	7
S3	Denmark	2	47	30/05/2016	29/06/16	30	25	25	16
S3	Monti	2	48	30/05/2016	29/06/16	30	12	15	25
S3	Leura	3	49	30/05/2016	29/06/16	30	6	14	21
S3	Woogenellup	3	50	30/05/2016	29/06/16	30	14	19	13
S3	Antas 	3	51	30/05/2016	29/06/16	30	16	12	17
S3	Monti	3	52	30/05/2016	29/06/16	30	25	14	17
S3	Narrikup	3	53	30/05/2016	29/06/16	30	16	14	8
S3	Denmark	3	54	30/05/2016	29/06/16	30	8	12	15
S3	Denmark	1	37	30/05/2016	1/07/16	32	6	15	4
S3	Antas 	1	38	30/05/2016	1/07/16	32	12	13	5
S3	Woogenellup	1	39	30/05/2016	1/07/16	32	11	19	12
S3	Leura	1	40	30/05/2016	1/07/16	32	9	11	25
S3	Narrikup	1	41	30/05/2016	1/07/16	32	25	12	15
S3	Monti	1	42	30/05/2016	1/07/16	32	22	11	18
S3	Woogenellup	2	43	30/05/2016	1/07/16	32	21	19	15
S3	Leura	2	44	30/05/2016	1/07/16	32	8	25	9
S3	Narrikup	2	45	30/05/2016	1/07/16	32	25	9	11
S3	Antas 	2	46	30/05/2016	1/07/16	32	13	6	7
S3	Denmark	2	47	30/05/2016	1/07/16	32	21	25	14
S3	Monti	2	48	30/05/2016	1/07/16	32	10	15	25
S3	Leura	3	49	30/05/2016	1/07/16	32	6	12	21
S3	Woogenellup	3	50	30/05/2016	1/07/16	32	16	22	17
S3	Antas 	3	51	30/05/2016	1/07/16	32	24	13	19
S3	Monti	3	52	30/05/2016	1/07/16	32	25	10	18
S3	Narrikup	3	53	30/05/2016	1/07/16	32	18	13	9
S3	Denmark	3	54	30/05/2016	1/07/16	32	9	14	14
S3	Denmark	1	37	30/05/2016	6/07/16	37	6	16	5
S3	Antas 	1	38	30/05/2016	6/07/16	37	10	13	6
S3	Woogenellup	1	39	30/05/2016	6/07/16	37	9	16	18
S3	Leura	1	40	30/05/2016	6/07/16	37	13	10	25
S3	Narrikup	1	41	30/05/2016	6/07/16	37	25	17	19
S3	Monti	1	42	30/05/2016	6/07/16	37	21	10	19
S3	Woogenellup	2	43	30/05/2016	6/07/16	37	15	21	14
S3	Leura	2	44	30/05/2016	6/07/16	37	8	25	14
S3	Narrikup	2	45	30/05/2016	6/07/16	37	25	10	9
S3	Antas 	2	46	30/05/2016	6/07/16	37	11	4	6
S3	Denmark	2	47	30/05/2016	6/07/16	37	22	25	25
S3	Monti	2	48	30/05/2016	6/07/16	37	12	13	25
S3	Leura	3	49	30/05/2016	6/07/16	37	7	12	22
S3	Woogenellup	3	50	30/05/2016	6/07/16	37	14	22	15
S3	Antas 	3	51	30/05/2016	6/07/16	37	21	11	17
S3	Monti	3	52	30/05/2016	6/07/16	37	25	11	16
S3	Narrikup	3	53	30/05/2016	6/07/16	37	24	11	10
S3	Denmark	3	54	30/05/2016	6/07/16	37	9	13	13
S3	Denmark	1	37	30/05/2016	8/07/16	39	6	16	5
S3	Antas 	1	38	30/05/2016	8/07/16	39	10	13	6
S3	Woogenellup	1	39	30/05/2016	8/07/16	39	9	16	18
S3	Leura	1	40	30/05/2016	8/07/16	39	13	10	25
S3	Narrikup	1	41	30/05/2016	8/07/16	39	24	18	19
S3	Monti	1	42	30/05/2016	8/07/16	39	21	10	19
S3	Woogenellup	2	43	30/05/2016	8/07/16	39	15	21	14
S3	Leura	2	44	30/05/2016	8/07/16	39	8	25	14
S3	Narrikup	2	45	30/05/2016	8/07/16	39	24	10	10
S3	Antas 	2	46	30/05/2016	8/07/16	39	11	4	6
S3	Denmark	2	47	30/05/2016	8/07/16	39	22	25	25
S3	Monti	2	48	30/05/2016	8/07/16	39	12	13	25
S3	Leura	3	49	30/05/2016	8/07/16	39	7	12	22
S3	Woogenellup	3	50	30/05/2016	8/07/16	39	14	22	15
S3	Antas 	3	51	30/05/2016	8/07/16	39	21	11	17
S3	Monti	3	52	30/05/2016	8/07/16	39	25	11	16
S3	Narrikup	3	53	30/05/2016	8/07/16	39	24	11	10
S3	Denmark	3	54	30/05/2016	8/07/16	39	9	13	13
S4	Narrikup	1	55	5/07/2016	7/07/16	2	0	0	0
S4	Antas 	1	56	5/07/2016	7/07/16	2	0	0	0
S4	Denmark	1	57	5/07/2016	7/07/16	2	0	0	0
S4	Leura	1	58	5/07/2016	7/07/16	2	0	0	0
S4	Monti	1	59	5/07/2016	7/07/16	2	0	0	0
S4	Woogenellup	1	60	5/07/2016	7/07/16	2	0	0	0
S4	Antas 	2	61	5/07/2016	7/07/16	2	0	0	0
S4	Woogenellup	2	62	5/07/2016	7/07/16	2	0	0	0
S4	Narrikup	2	63	5/07/2016	7/07/16	2	0	0	0
S4	Leura	2	64	5/07/2016	7/07/16	2	0	0	0
S4	Denmark	2	65	5/07/2016	7/07/16	2	0	0	0
S4	Monti	2	66	5/07/2016	7/07/16	2	0	0	0
S4	Leura	3	67	5/07/2016	7/07/16	2	0	0	0
S4	Monti	3	68	5/07/2016	7/07/16	2	0	0	0
S4	Narrikup	3	69	5/07/2016	7/07/16	2	0	0	0
S4	Antas 	3	70	5/07/2016	7/07/16	2	0	0	0
S4	Woogenellup	3	71	5/07/2016	7/07/16	2	0	0	0
S4	Denmark	3	72	5/07/2016	7/07/16	2	0	0	0
S4	Narrikup	1	55	5/07/2016	18/07/16	13	10	8	5
S4	Antas 	1	56	5/07/2016	18/07/16	13	18	13	11
S4	Denmark	1	57	5/07/2016	18/07/16	13	2	3	4
S4	Leura	1	58	5/07/2016	18/07/16	13	10	3	14
S4	Monti	1	59	5/07/2016	18/07/16	13	8	10	8
S4	Woogenellup	1	60	5/07/2016	18/07/16	13	9	12	8
S4	Antas 	2	61	5/07/2016	18/07/16	13	5	15	13
S4	Woogenellup	2	62	5/07/2016	18/07/16	13	7	15	14
S4	Narrikup	2	63	5/07/2016	18/07/16	13	5	4	4
S4	Leura	2	64	5/07/2016	18/07/16	13	15	13	13
S4	Denmark	2	65	5/07/2016	18/07/16	13	6	6	12
S4	Monti	2	66	5/07/2016	18/07/16	13	2	11	4
S4	Leura	3	67	5/07/2016	18/07/16	13	15	6	9
S4	Monti	3	68	5/07/2016	18/07/16	13	4	3	3
S4	Narrikup	3	69	5/07/2016	18/07/16	13	1	5	4
S4	Antas 	3	70	5/07/2016	18/07/16	13	4	8	9
S4	Woogenellup	3	71	5/07/2016	18/07/16	13	11	12	13
S4	Denmark	3	72	5/07/2016	18/07/16	13	10	4	2
S4	Narrikup	1	55	5/07/2016	20/07/16	15	14	16	9
S4	Antas 	1	56	5/07/2016	20/07/16	15	21	15	14
S4	Denmark	1	57	5/07/2016	20/07/16	15	2	4	5
S4	Leura	1	58	5/07/2016	20/07/16	15	14	4	16
S4	Monti	1	59	5/07/2016	20/07/16	15	10	12	11
S4	Woogenellup	1	60	5/07/2016	20/07/16	15	15	16	9
S4	Antas 	2	61	5/07/2016	20/07/16	15	9	21	16
S4	Woogenellup	2	62	5/07/2016	20/07/16	15	9	15	14
S4	Narrikup	2	63	5/07/2016	20/07/16	15	9	5	5
S4	Leura	2	64	5/07/2016	20/07/16	15	16	12	16
S4	Denmark	2	65	5/07/2016	20/07/16	15	11	7	13
S4	Monti	2	66	5/07/2016	20/07/16	15	2	14	4
S4	Leura	3	67	5/07/2016	20/07/16	15	13	6	8
S4	Monti	3	68	5/07/2016	20/07/16	15	7	3	4
S4	Narrikup	3	69	5/07/2016	20/07/16	15	5	9	4
S4	Antas 	3	70	5/07/2016	20/07/16	15	6	9	11
S4	Woogenellup	3	71	5/07/2016	20/07/16	15	9	11	15
S4	Denmark	3	72	5/07/2016	20/07/16	15	17	7	4
S4	Narrikup	1	55	5/07/2016	22/07/16	17	15	20	15
S4	Antas 	1	56	5/07/2016	22/07/16	17	25	17	17
S4	Denmark	1	57	5/07/2016	22/07/16	17	7	4	7
S4	Leura	1	58	5/07/2016	22/07/16	17	13	5	17
S4	Monti	1	59	5/07/2016	22/07/16	17	10	11	14
S4	Woogenellup	1	60	5/07/2016	22/07/16	17	17	21	12
S4	Antas 	2	61	5/07/2016	22/07/16	17	7	25	19
S4	Woogenellup	2	62	5/07/2016	22/07/16	17	10	12	17
S4	Narrikup	2	63	5/07/2016	22/07/16	17	9	8	5
S4	Leura	2	64	5/07/2016	22/07/16	17	17	14	15
S4	Denmark	2	65	5/07/2016	22/07/16	17	11	11	18
S4	Monti	2	66	5/07/2016	22/07/16	17	4	16	8
S4	Leura	3	67	5/07/2016	22/07/16	17	13	6	9
S4	Monti	3	68	5/07/2016	22/07/16	17	8	4	4
S4	Narrikup	3	69	5/07/2016	22/07/16	17	6	12	7
S4	Antas 	3	70	5/07/2016	22/07/16	17	7	10	11
S4	Woogenellup	3	71	5/07/2016	22/07/16	17	15	12	15
S4	Denmark	3	72	5/07/2016	22/07/16	17	21	12	7
S4	Narrikup	1	55	5/07/2016	25/07/16	20	19	24	16
S4	Antas 	1	56	5/07/2016	25/07/16	20	25	18	19
S4	Denmark	1	57	5/07/2016	25/07/16	20	7	8	9
S4	Leura	1	58	5/07/2016	25/07/16	20	13	5	15
S4	Monti	1	59	5/07/2016	25/07/16	20	12	11	16
S4	Woogenellup	1	60	5/07/2016	25/07/16	20	16	22	11
S4	Antas 	2	61	5/07/2016	25/07/16	20	7	25	22
S4	Woogenellup	2	62	5/07/2016	25/07/16	20	12	15	19
S4	Narrikup	2	63	5/07/2016	25/07/16	20	10	8	5
S4	Leura	2	64	5/07/2016	25/07/16	20	20	15	18
S4	Denmark	2	65	5/07/2016	25/07/16	20	13	11	19
S4	Monti	2	66	5/07/2016	25/07/16	20	5	17	11
S4	Leura	3	67	5/07/2016	25/07/16	20	14	6	11
S4	Monti	3	68	5/07/2016	25/07/16	20	8	5	5
S4	Narrikup	3	69	5/07/2016	25/07/16	20	7	16	12
S4	Antas 	3	70	5/07/2016	25/07/16	20	8	11	14
S4	Woogenellup	3	71	5/07/2016	25/07/16	20	16	14	16
S4	Denmark	3	72	5/07/2016	25/07/16	20	25	12	8
S4	Narrikup	1	55	5/07/2016	27/07/16	22	21	23	24
S4	Antas 	1	56	5/07/2016	27/07/16	22	25	18	19
S4	Denmark	1	57	5/07/2016	27/07/16	22	7	10	9
S4	Leura	1	58	5/07/2016	27/07/16	22	13	6	15
S4	Monti	1	59	5/07/2016	27/07/16	22	11	22	16
S4	Woogenellup	1	60	5/07/2016	27/07/16	22	20	24	11
S4	Antas 	2	61	5/07/2016	27/07/16	22	7	25	24
S4	Woogenellup	2	62	5/07/2016	27/07/16	22	11	18	19
S4	Narrikup	2	63	5/07/2016	27/07/16	22	12	9	6
S4	Leura	2	64	5/07/2016	27/07/16	22	22	16	18
S4	Denmark	2	65	5/07/2016	27/07/16	22	14	12	19
S4	Monti	2	66	5/07/2016	27/07/16	22	5	17	12
S4	Leura	3	67	5/07/2016	27/07/16	22	13	6	11
S4	Monti	3	68	5/07/2016	27/07/16	22	10	5	5
S4	Narrikup	3	69	5/07/2016	27/07/16	22	10	15	13
S4	Antas 	3	70	5/07/2016	27/07/16	22	8	11	16
S4	Woogenellup	3	71	5/07/2016	27/07/16	22	18	17	18
S4	Denmark	3	72	5/07/2016	27/07/16	22	25	15	8
S4	Narrikup	1	55	5/07/2016	29/07/16	24	22	23	24
S4	Antas 	1	56	5/07/2016	29/07/16	24	25	19	20
S4	Denmark	1	57	5/07/2016	29/07/16	24	8	14	10
S4	Leura	1	58	5/07/2016	29/07/16	24	15	5	17
S4	Monti	1	59	5/07/2016	29/07/16	24	10	12	16
S4	Woogenellup	1	60	5/07/2016	29/07/16	24	19	22	12
S4	Antas 	2	61	5/07/2016	29/07/16	24	8	25	25
S4	Woogenellup	2	62	5/07/2016	29/07/16	24	12	19	20
S4	Narrikup	2	63	5/07/2016	29/07/16	24	14	10	8
S4	Leura	2	64	5/07/2016	29/07/16	24	24	20	18
S4	Denmark	2	65	5/07/2016	29/07/16	24	12	13	19
S4	Monti	2	66	5/07/2016	29/07/16	24	5	19	13
S4	Leura	3	67	5/07/2016	29/07/16	24	15	6	11
S4	Monti	3	68	5/07/2016	29/07/16	24	9	5	5
S4	Narrikup	3	69	5/07/2016	29/07/16	24	9	17	13
S4	Antas 	3	70	5/07/2016	29/07/16	24	9	12	16
S4	Woogenellup	3	71	5/07/2016	29/07/16	24	18	18	17
S4	Denmark	3	72	5/07/2016	29/07/16	24	25	14	8
S4	Narrikup	1	55	5/07/2016	1/08/16	27	22	25	25
S4	Antas 	1	56	5/07/2016	1/08/16	27	25	22	23
S4	Denmark	1	57	5/07/2016	1/08/16	27	9	14	10
S4	Leura	1	58	5/07/2016	1/08/16	27	15	4	17
S4	Monti	1	59	5/07/2016	1/08/16	27	9	12	17
S4	Woogenellup	1	60	5/07/2016	1/08/16	27	20	24	14
S4	Antas 	2	61	5/07/2016	1/08/16	27	7	15	25
S4	Woogenellup	2	62	5/07/2016	1/08/16	27	12	19	20
S4	Narrikup	2	63	5/07/2016	1/08/16	27	13	9	11
S4	Leura	2	64	5/07/2016	1/08/16	27	15	19	17
S4	Denmark	2	65	5/07/2016	1/08/16	27	13	13	18
S4	Monti	2	66	5/07/2016	1/08/16	27	6	17	14
S4	Leura	3	67	5/07/2016	1/08/16	27	12	6	11
S4	Monti	3	68	5/07/2016	1/08/16	27	10	5	3
S4	Narrikup	3	69	5/07/2016	1/08/16	27	11	18	12
S4	Antas 	3	70	5/07/2016	1/08/16	27	8	14	15
S4	Woogenellup	3	71	5/07/2016	1/08/16	27	19	18	18
S4	Denmark	3	72	5/07/2016	1/08/16	27	25	16	8
S4	Narrikup	1	55	5/07/2016	5/08/16	31	24	25	25
S4	Antas 	1	56	5/07/2016	5/08/16	31	25	23	23
S4	Denmark	1	57	5/07/2016	5/08/16	31	10	16	10
S4	Leura	1	58	5/07/2016	5/08/16	31	15	5	17
S4	Monti	1	59	5/07/2016	5/08/16	31	11	11	18
S4	Woogenellup	1	60	5/07/2016	5/08/16	31	21	24	13
S4	Antas 	2	61	5/07/2016	5/08/16	31	9	25	25
S4	Woogenellup	2	62	5/07/2016	5/08/16	31	11	22	20
S4	Narrikup	2	63	5/07/2016	5/08/16	31	14	10	10
S4	Leura	2	64	5/07/2016	5/08/16	31	25	16	16
S4	Denmark	2	65	5/07/2016	5/08/16	31	15	13	18
S4	Monti	2	66	5/07/2016	5/08/16	31	6	17	13
S4	Leura	3	67	5/07/2016	5/08/16	31	11	7	11
S4	Monti	3	68	5/07/2016	5/08/16	31	9	7	3
S4	Narrikup	3	69	5/07/2016	5/08/16	31	10	17	11
S4	Antas 	3	70	5/07/2016	5/08/16	31	9	14	15
S4	Woogenellup	3	71	5/07/2016	5/08/16	31	19	18	17
S4	Denmark	3	72	5/07/2016	5/08/16	31	25	17	8
S4	Narrikup	1	55	5/07/2016	8/08/16	34	24	25	25
S4	Antas 	1	56	5/07/2016	8/08/16	34	25	23	23
S4	Denmark	1	57	5/07/2016	8/08/16	34	10	16	10
S4	Leura	1	58	5/07/2016	8/08/16	34	15	5	17
S4	Monti	1	59	5/07/2016	8/08/16	34	11	11	18
S4	Woogenellup	1	60	5/07/2016	8/08/16	34	21	24	13
S4	Antas 	2	61	5/07/2016	8/08/16	34	9	25	25
S4	Woogenellup	2	62	5/07/2016	8/08/16	34	11	22	20
S4	Narrikup	2	63	5/07/2016	8/08/16	34	14	10	10
S4	Leura	2	64	5/07/2016	8/08/16	34	25	16	16
S4	Denmark	2	65	5/07/2016	8/08/16	34	15	13	18
S4	Monti	2	66	5/07/2016	8/08/16	34	6	17	13
S4	Leura	3	67	5/07/2016	8/08/16	34	11	7	11
S4	Monti	3	68	5/07/2016	8/08/16	34	9	7	3
S4	Narrikup	3	69	5/07/2016	8/08/16	34	10	17	11
S4	Antas 	3	70	5/07/2016	8/08/16	34	9	14	15
S4	Woogenellup	3	71	5/07/2016	8/08/16	34	19	18	17
S4	Denmark	3	72	5/07/2016	8/08/16	34	25	17	8
S5	Woogenellup	1	73	24/08/2016	25/08/16	1	0	0	0
S5	Leura	1	74	24/08/2016	25/08/16	1	0	0	0
S5	Antas 	1	75	24/08/2016	25/08/16	1	0	0	0
S5	Narrikup	1	76	24/08/2016	25/08/16	1	0	0	0
S5	Monti	1	77	24/08/2016	25/08/16	1	0	0	0
S5	Denmark	1	78	24/08/2016	25/08/16	1	0	0	0
S5	Denmark	2	79	24/08/2016	25/08/16	1	0	0	0
S5	Monti	2	80	24/08/2016	25/08/16	1	0	0	0
S5	Leura	2	81	24/08/2016	25/08/16	1	0	0	0
S5	Woogenellup	2	82	24/08/2016	25/08/16	1	0	0	0
S5	Antas 	2	83	24/08/2016	25/08/16	1	0	0	0
S5	Narrikup	2	84	24/08/2016	25/08/16	1	0	0	0
S5	Leura	3	85	24/08/2016	25/08/16	1	0	0	0
S5	Antas 	3	86	24/08/2016	25/08/16	1	0	0	0
S5	Monti	3	87	24/08/2016	25/08/16	1	0	0	0
S5	Denmark	3	88	24/08/2016	25/08/16	1	0	0	0
S5	Narrikup	3	89	24/08/2016	25/08/16	1	0	0	0
S5	Woogenellup	3	90	24/08/2016	25/08/16	1	0	0	0
S5	Woogenellup	1	73	24/08/2016	2/09/16	9	21	10	11
S5	Leura	1	74	24/08/2016	2/09/16	9	11	10	14
S5	Antas 	1	75	24/08/2016	2/09/16	9	17	8	11
S5	Narrikup	1	76	24/08/2016	2/09/16	9	11	15	6
S5	Monti	1	77	24/08/2016	2/09/16	9	11	8	16
S5	Denmark	1	78	24/08/2016	2/09/16	9	3	8	5
S5	Denmark	2	79	24/08/2016	2/09/16	9	18	16	4
S5	Monti	2	80	24/08/2016	2/09/16	9	13	8	17
S5	Leura	2	81	24/08/2016	2/09/16	9	13	7	10
S5	Woogenellup	2	82	24/08/2016	2/09/16	9	10	15	12
S5	Antas 	2	83	24/08/2016	2/09/16	9	21	10	18
S5	Narrikup	2	84	24/08/2016	2/09/16	9	20	8	11
S5	Leura	3	85	24/08/2016	2/09/16	9	19	25	12
S5	Antas 	3	86	24/08/2016	2/09/16	9	25	8	8
S5	Monti	3	87	24/08/2016	2/09/16	9	15	16	11
S5	Denmark	3	88	24/08/2016	2/09/16	9	4	0	6
S5	Narrikup	3	89	24/08/2016	2/09/16	9	8	11	7
S5	Woogenellup	3	90	24/08/2016	2/09/16	9	2	20	18
S5	Woogenellup	1	73	24/08/2016	5/09/16	12	25	13	18
S5	Leura	1	74	24/08/2016	5/09/16	12	13	10	19
S5	Antas 	1	75	24/08/2016	5/09/16	12	17	8	10
S5	Narrikup	1	76	24/08/2016	5/09/16	12	9	20	7
S5	Monti	1	77	24/08/2016	5/09/16	12	12	9	19
S5	Denmark	1	78	24/08/2016	5/09/16	12	8	9	5
