"ReadingDate" "SowTreat" "Cultivar" "Block" "Plot" "SowingDate" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercEmerg" "TT_Reading"
"1" 2015-06-24 "S1" "Antas" "1" "1" 2015-06-24 0 0 0 0 0 0 5.66
"2" 2015-06-24 "S1" "Monti" "1" "2" 2015-06-24 0 0 0 0 0 0 5.66
"3" 2015-06-24 "S1" "Denmark" "1" "3" 2015-06-24 0 0 0 0 0 0 5.66
"4" 2015-06-24 "S1" "Leura" "1" "4" 2015-06-24 0 0 0 0 0 0 5.66
"5" 2015-06-24 "S1" "Narrikup" "1" "5" 2015-06-24 0 0 0 0 0 0 5.66
"6" 2015-06-24 "S1" "Woogenellup" "1" "6" 2015-06-24 0 0 0 0 0 0 5.66
"7" 2015-06-24 "S1" "Antas" "2" "7" 2015-06-24 0 0 0 0 0 0 5.66
"8" 2015-06-24 "S1" "Woogenellup" "2" "8" 2015-06-24 0 0 0 0 0 0 5.66
"9" 2015-06-24 "S1" "Denmark" "2" "9" 2015-06-24 0 0 0 0 0 0 5.66
"10" 2015-06-24 "S1" "Monti" "2" "10" 2015-06-24 0 0 0 0 0 0 5.66
"11" 2015-06-24 "S1" "Narrikup" "2" "11" 2015-06-24 0 0 0 0 0 0 5.66
"12" 2015-06-24 "S1" "Leura" "2" "12" 2015-06-24 0 0 0 0 0 0 5.66
"13" 2015-06-24 "S1" "Woogenellup" "3" "13" 2015-06-24 0 0 0 0 0 0 5.66
"14" 2015-06-24 "S1" "Antas" "3" "14" 2015-06-24 0 0 0 0 0 0 5.66
"15" 2015-06-24 "S1" "Monti" "3" "15" 2015-06-24 0 0 0 0 0 0 5.66
"16" 2015-06-24 "S1" "Narrikup" "3" "16" 2015-06-24 0 0 0 0 0 0 5.66
"17" 2015-06-24 "S1" "Denmark" "3" "17" 2015-06-24 0 0 0 0 0 0 5.66
"18" 2015-06-24 "S1" "Leura" "3" "18" 2015-06-24 0 0 0 0 0 0 5.66
"19" 2015-06-27 "S1" "Antas" "1" "1" 2015-06-24 3 0 0 0 0 0 21.98
"20" 2015-06-27 "S1" "Monti" "1" "2" 2015-06-24 3 0 0 0 0 0 21.98
"21" 2015-06-27 "S1" "Denmark" "1" "3" 2015-06-24 3 0 0 0 0 0 21.98
"22" 2015-06-27 "S1" "Leura" "1" "4" 2015-06-24 3 0 0 0 0 0 21.98
"23" 2015-06-27 "S1" "Narrikup" "1" "5" 2015-06-24 3 0 0 0 0 0 21.98
"24" 2015-06-27 "S1" "Woogenellup" "1" "6" 2015-06-24 3 0 0 0 0 0 21.98
"25" 2015-06-27 "S1" "Antas" "2" "7" 2015-06-24 3 0 0 0 0 0 21.98
"26" 2015-06-27 "S1" "Woogenellup" "2" "8" 2015-06-24 3 0 0 0 0 0 21.98
"27" 2015-06-27 "S1" "Denmark" "2" "9" 2015-06-24 3 0 0 0 0 0 21.98
"28" 2015-06-27 "S1" "Monti" "2" "10" 2015-06-24 3 0 0 0 0 0 21.98
"29" 2015-06-27 "S1" "Narrikup" "2" "11" 2015-06-24 3 0 0 0 0 0 21.98
"30" 2015-06-27 "S1" "Leura" "2" "12" 2015-06-24 3 0 0 0 0 0 21.98
"31" 2015-06-27 "S1" "Woogenellup" "3" "13" 2015-06-24 3 0 0 0 0 0 21.98
"32" 2015-06-27 "S1" "Antas" "3" "14" 2015-06-24 3 0 0 0 0 0 21.98
"33" 2015-06-27 "S1" "Monti" "3" "15" 2015-06-24 3 0 0 0 0 0 21.98
"34" 2015-06-27 "S1" "Narrikup" "3" "16" 2015-06-24 3 0 0 0 0 0 21.98
"35" 2015-06-27 "S1" "Denmark" "3" "17" 2015-06-24 3 0 0 0 0 0 21.98
"36" 2015-06-27 "S1" "Leura" "3" "18" 2015-06-24 3 0 0 0 0 0 21.98
"37" 2015-07-01 "S1" "Antas" "1" "1" 2015-06-24 7 0 0 0 0 0 59.25
"38" 2015-07-01 "S1" "Monti" "1" "2" 2015-06-24 7 0 0 0 0 0 59.25
"39" 2015-07-01 "S1" "Denmark" "1" "3" 2015-06-24 7 0 0 0 0 0 59.25
"40" 2015-07-01 "S1" "Leura" "1" "4" 2015-06-24 7 0 0 0 0 0 59.25
"41" 2015-07-01 "S1" "Narrikup" "1" "5" 2015-06-24 7 0 0 0 0 0 59.25
"42" 2015-07-01 "S1" "Woogenellup" "1" "6" 2015-06-24 7 0 0 0 0 0 59.25
"43" 2015-07-01 "S1" "Antas" "2" "7" 2015-06-24 7 0 0 0 0 0 59.25
"44" 2015-07-01 "S1" "Woogenellup" "2" "8" 2015-06-24 7 0 0 0 0 0 59.25
"45" 2015-07-01 "S1" "Denmark" "2" "9" 2015-06-24 7 0 0 0 0 0 59.25
"46" 2015-07-01 "S1" "Monti" "2" "10" 2015-06-24 7 0 0 0 0 0 59.25
"47" 2015-07-01 "S1" "Narrikup" "2" "11" 2015-06-24 7 0 0 0 0 0 59.25
"48" 2015-07-01 "S1" "Leura" "2" "12" 2015-06-24 7 0 0 0 0 0 59.25
"49" 2015-07-01 "S1" "Woogenellup" "3" "13" 2015-06-24 7 0 0 0 0 0 59.25
"50" 2015-07-01 "S1" "Antas" "3" "14" 2015-06-24 7 0 0 0 0 0 59.25
"51" 2015-07-01 "S1" "Monti" "3" "15" 2015-06-24 7 0 0 0 0 0 59.25
"52" 2015-07-01 "S1" "Narrikup" "3" "16" 2015-06-24 7 0 0 0 0 0 59.25
"53" 2015-07-01 "S1" "Denmark" "3" "17" 2015-06-24 7 0 0 0 0 0 59.25
"54" 2015-07-01 "S1" "Leura" "3" "18" 2015-06-24 7 0 0 0 0 0 59.25
"55" 2015-07-04 "S1" "Antas" "1" "1" 2015-06-24 10 0 0 0 0 0 80.63
"56" 2015-07-04 "S1" "Monti" "1" "2" 2015-06-24 10 0 0 0 0 0 80.63
"57" 2015-07-04 "S1" "Denmark" "1" "3" 2015-06-24 10 0 0 0 0 0 80.63
"58" 2015-07-04 "S1" "Leura" "1" "4" 2015-06-24 10 0 0 0 0 0 80.63
"59" 2015-07-04 "S1" "Narrikup" "1" "5" 2015-06-24 10 0 0 0 0 0 80.63
"60" 2015-07-04 "S1" "Woogenellup" "1" "6" 2015-06-24 10 0 0 0 0 0 80.63
"61" 2015-07-04 "S1" "Antas" "2" "7" 2015-06-24 10 0 0 0 0 0 80.63
"62" 2015-07-04 "S1" "Woogenellup" "2" "8" 2015-06-24 10 0 0 0 0 0 80.63
"63" 2015-07-04 "S1" "Denmark" "2" "9" 2015-06-24 10 0 0 0 0 0 80.63
"64" 2015-07-04 "S1" "Monti" "2" "10" 2015-06-24 10 0 0 0 0 0 80.63
"65" 2015-07-04 "S1" "Narrikup" "2" "11" 2015-06-24 10 0 0 0 0 0 80.63
"66" 2015-07-04 "S1" "Leura" "2" "12" 2015-06-24 10 0 0 0 0 0 80.63
"67" 2015-07-04 "S1" "Woogenellup" "3" "13" 2015-06-24 10 0 0 0 0 0 80.63
"68" 2015-07-04 "S1" "Antas" "3" "14" 2015-06-24 10 0 0 0 0 0 80.63
"69" 2015-07-04 "S1" "Monti" "3" "15" 2015-06-24 10 0 0 0 0 0 80.63
"70" 2015-07-04 "S1" "Narrikup" "3" "16" 2015-06-24 10 0 0 0 0 0 80.63
"71" 2015-07-04 "S1" "Denmark" "3" "17" 2015-06-24 10 0 0 0 0 0 80.63
"72" 2015-07-04 "S1" "Leura" "3" "18" 2015-06-24 10 0 0 0 0 0 80.63
"73" 2015-07-07 "S1" "Antas" "1" "1" 2015-06-24 13 0 0 0 0 0 94.03
"74" 2015-07-07 "S1" "Monti" "1" "2" 2015-06-24 13 0 0 0 0 0 94.03
"75" 2015-07-07 "S1" "Denmark" "1" "3" 2015-06-24 13 0 0 0 0 0 94.03
"76" 2015-07-07 "S1" "Leura" "1" "4" 2015-06-24 13 0 0 0 0 0 94.03
"77" 2015-07-07 "S1" "Narrikup" "1" "5" 2015-06-24 13 0 0 0 0 0 94.03
"78" 2015-07-07 "S1" "Woogenellup" "1" "6" 2015-06-24 13 0 0 0 0 0 94.03
"79" 2015-07-07 "S1" "Antas" "2" "7" 2015-06-24 13 0 0 0 0 0 94.03
"80" 2015-07-07 "S1" "Woogenellup" "2" "8" 2015-06-24 13 0 0 0 0 0 94.03
"81" 2015-07-07 "S1" "Denmark" "2" "9" 2015-06-24 13 0 0 0 0 0 94.03
"82" 2015-07-07 "S1" "Monti" "2" "10" 2015-06-24 13 0 0 0 0 0 94.03
"83" 2015-07-07 "S1" "Narrikup" "2" "11" 2015-06-24 13 0 0 0 0 0 94.03
"84" 2015-07-07 "S1" "Leura" "2" "12" 2015-06-24 13 0 0 0 0 0 94.03
"85" 2015-07-07 "S1" "Woogenellup" "3" "13" 2015-06-24 13 0 0 0 0 0 94.03
"86" 2015-07-07 "S1" "Antas" "3" "14" 2015-06-24 13 0 0 0 0 0 94.03
"87" 2015-07-07 "S1" "Monti" "3" "15" 2015-06-24 13 0 0 0 0 0 94.03
"88" 2015-07-07 "S1" "Narrikup" "3" "16" 2015-06-24 13 0 0 0 0 0 94.03
"89" 2015-07-07 "S1" "Denmark" "3" "17" 2015-06-24 13 0 0 0 0 0 94.03
"90" 2015-07-07 "S1" "Leura" "3" "18" 2015-06-24 13 0 0 0 0 0 94.03
"91" 2015-07-13 "S1" "Antas" "1" "1" 2015-06-24 19 0 0 0 0 0 112.19
"92" 2015-07-13 "S1" "Monti" "1" "2" 2015-06-24 19 0 0 0 0 0 112.19
"93" 2015-07-13 "S1" "Denmark" "1" "3" 2015-06-24 19 0 0 0 0 0 112.19
"94" 2015-07-13 "S1" "Leura" "1" "4" 2015-06-24 19 0 0 0 0 0 112.19
"95" 2015-07-13 "S1" "Narrikup" "1" "5" 2015-06-24 19 0 0 0 0 0 112.19
"96" 2015-07-13 "S1" "Woogenellup" "1" "6" 2015-06-24 19 0 0 0 0 0 112.19
"97" 2015-07-13 "S1" "Antas" "2" "7" 2015-06-24 19 0 0 0 0 0 112.19
"98" 2015-07-13 "S1" "Woogenellup" "2" "8" 2015-06-24 19 0 0 0 0 0 112.19
"99" 2015-07-13 "S1" "Denmark" "2" "9" 2015-06-24 19 0 0 0 0 0 112.19
"100" 2015-07-13 "S1" "Monti" "2" "10" 2015-06-24 19 0 0 0 0 0 112.19
"101" 2015-07-13 "S1" "Narrikup" "2" "11" 2015-06-24 19 0 0 0 0 0 112.19
"102" 2015-07-13 "S1" "Leura" "2" "12" 2015-06-24 19 0 0 0 0 0 112.19
"103" 2015-07-13 "S1" "Woogenellup" "3" "13" 2015-06-24 19 0 0 0 0 0 112.19
"104" 2015-07-13 "S1" "Antas" "3" "14" 2015-06-24 19 0 0 0 0 0 112.19
"105" 2015-07-13 "S1" "Monti" "3" "15" 2015-06-24 19 0 0 0 0 0 112.19
"106" 2015-07-13 "S1" "Narrikup" "3" "16" 2015-06-24 19 0 0 0 0 0 112.19
"107" 2015-07-13 "S1" "Denmark" "3" "17" 2015-06-24 19 0 0 0 0 0 112.19
"108" 2015-07-13 "S1" "Leura" "3" "18" 2015-06-24 19 0 0 0 0 0 112.19
"109" 2015-07-21 "S1" "Antas" "1" "1" 2015-06-24 27 0 0 0 0 0 153.62
"110" 2015-07-21 "S1" "Monti" "1" "2" 2015-06-24 27 0 0 0 0 0 153.62
"111" 2015-07-21 "S1" "Denmark" "1" "3" 2015-06-24 27 0 0 0 0 0 153.62
"112" 2015-07-21 "S1" "Leura" "1" "4" 2015-06-24 27 0 0 0 0 0 153.62
"113" 2015-07-21 "S1" "Narrikup" "1" "5" 2015-06-24 27 0 0 0 0 0 153.62
"114" 2015-07-21 "S1" "Woogenellup" "1" "6" 2015-06-24 27 0 0 0 0 0 153.62
"115" 2015-07-21 "S1" "Antas" "2" "7" 2015-06-24 27 0 0 0 0 0 153.62
"116" 2015-07-21 "S1" "Woogenellup" "2" "8" 2015-06-24 27 0 0 0 0 0 153.62
"117" 2015-07-21 "S1" "Denmark" "2" "9" 2015-06-24 27 0 0 0 0 0 153.62
"118" 2015-07-21 "S1" "Monti" "2" "10" 2015-06-24 27 0 0 0 0 0 153.62
"119" 2015-07-21 "S1" "Narrikup" "2" "11" 2015-06-24 27 0 0 0 0 0 153.62
"120" 2015-07-21 "S1" "Leura" "2" "12" 2015-06-24 27 0 0 0 0 0 153.62
"121" 2015-07-21 "S1" "Woogenellup" "3" "13" 2015-06-24 27 0 0 0 0 0 153.62
"122" 2015-07-21 "S1" "Antas" "3" "14" 2015-06-24 27 0 0 0 0 0 153.62
"123" 2015-07-21 "S1" "Monti" "3" "15" 2015-06-24 27 0 0 0 0 0 153.62
"124" 2015-07-21 "S1" "Narrikup" "3" "16" 2015-06-24 27 0 0 0 0 0 153.62
"125" 2015-07-21 "S1" "Denmark" "3" "17" 2015-06-24 27 0 0 0 0 0 153.62
"126" 2015-07-21 "S1" "Leura" "3" "18" 2015-06-24 27 0 0 0 0 0 153.62
"127" 2015-07-24 "S1" "Antas" "1" "1" 2015-06-24 30 0 0 0 0 0 172.38
"128" 2015-07-24 "S1" "Monti" "1" "2" 2015-06-24 30 0 0 0 0 0 172.38
"129" 2015-07-24 "S1" "Denmark" "1" "3" 2015-06-24 30 0 0 0 0 0 172.38
"130" 2015-07-24 "S1" "Leura" "1" "4" 2015-06-24 30 0 0 0 0 0 172.38
"131" 2015-07-24 "S1" "Narrikup" "1" "5" 2015-06-24 30 1 0 0 33.3333333333333 14.29 172.38
"132" 2015-07-24 "S1" "Woogenellup" "1" "6" 2015-06-24 30 0 1 0 33.3333333333333 14.29 172.38
"133" 2015-07-24 "S1" "Antas" "2" "7" 2015-06-24 30 0 0 1 33.3333333333333 16.67 172.38
"134" 2015-07-24 "S1" "Woogenellup" "2" "8" 2015-06-24 30 0 0 0 0 0 172.38
"135" 2015-07-24 "S1" "Denmark" "2" "9" 2015-06-24 30 0 0 0 0 0 172.38
"136" 2015-07-24 "S1" "Monti" "2" "10" 2015-06-24 30 1 0 0 33.3333333333333 14.29 172.38
"137" 2015-07-24 "S1" "Narrikup" "2" "11" 2015-06-24 30 1 0 0 33.3333333333333 12.5 172.38
"138" 2015-07-24 "S1" "Leura" "2" "12" 2015-06-24 30 0 1 0 33.3333333333333 9.09 172.38
"139" 2015-07-24 "S1" "Woogenellup" "3" "13" 2015-06-24 30 1 0 1 66.6666666666667 12.5 172.38
