"SowingDate" "ReadingDate" "Plot" "FinalPop" "SowTreat" "Cultivar" "Block" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercFinalEmerg" "TT.x" "TT.y" "TT_to_emerg"
"596" 2015-09-15 2015-09-28 "50" 2066.67 "S3" "Woogenellup" "3" 13 16 18 20 1800 87.0966337151069 684.96 551.64 133.32
"597" 2015-09-15 2015-09-28 "38" 2200 "S3" "Antas" "1" 13 20 24 18 2066.66666666667 93.9393939393939 684.96 551.64 133.32
"598" 2015-09-15 2015-09-28 "54" 2133.33 "S3" "Denmark" "3" 13 21 16 24 2033.33333333333 95.3126489260139 684.96 551.64 133.32
"599" 2015-09-15 2015-09-28 "49" 2033.33 "S3" "Leura" "3" 13 17 18 20 1833.33333333333 90.1640822362004 684.96 551.64 133.32
"600" 2015-09-15 2015-09-28 "46" 2166.67 "S3" "Antas" "2" 13 24 20 19 2100 96.9229278108803 684.96 551.64 133.32
"601" 2015-09-15 2015-09-28 "39" 2133.33 "S3" "Woogenellup" "1" 13 19 22 16 1900 89.0626391603737 684.96 551.64 133.32
"602" 2015-09-15 2015-09-28 "51" 2233.33 "S3" "Antas" "3" 13 19 23 23 2166.66666666667 97.0150701717465 684.96 551.64 133.32
"603" 2015-09-15 2015-09-28 "47" 1933.33 "S3" "Denmark" "2" 13 15 20 16 1700 87.9311860882519 684.96 551.64 133.32
"604" 2015-09-15 2015-09-28 "37" 1433.33 "S3" "Denmark" "1" 13 12 14 11 1233.33333333333 86.0467117365389 684.96 551.64 133.32
"605" 2015-09-15 2015-09-28 "48" 2066.67 "S3" "Monti" "2" 13 19 18 17 1800 87.0966337151069 684.96 551.64 133.32
"606" 2015-09-15 2015-09-28 "42" 2166.67 "S3" "Monti" "1" 13 18 25 18 2033.33333333333 93.8460094676777 684.96 551.64 133.32
"607" 2015-09-15 2015-09-28 "41" 2166.67 "S3" "Narrikup" "1" 13 18 24 19 2033.33333333333 93.8460094676777 684.96 551.64 133.32
"608" 2015-09-15 2015-09-28 "53" 2200 "S3" "Narrikup" "3" 13 17 18 20 1833.33333333333 83.3333333333333 684.96 551.64 133.32
"609" 2015-09-15 2015-09-28 "43" 2133.33 "S3" "Woogenellup" "2" 13 26 16 18 2000 93.7501464846039 684.96 551.64 133.32
"610" 2015-09-15 2015-09-28 "45" 2166.67 "S3" "Narrikup" "2" 13 23 20 21 2133.33333333333 98.4613869824815 684.96 551.64 133.32
"611" 2015-09-15 2015-09-28 "40" 2166.67 "S3" "Leura" "1" 13 14 21 19 1800 83.0767952664688 684.96 551.64 133.32
"612" 2015-09-15 2015-09-28 "52" 2200 "S3" "Monti" "3" 13 18 18 22 1933.33333333333 87.8787878787879 684.96 551.64 133.32
"613" 2015-09-15 2015-10-01 "44" 2166.67 "S3" "Leura" "2" 16 22 22 16 2000 92.3075502960765 721.84 551.64 170.2
"614" 2015-09-15 2015-10-01 "53" 2200 "S3" "Narrikup" "3" 16 18 19 20 1900 86.3636363636364 721.84 551.64 170.2
"615" 2015-09-15 2015-10-01 "39" 2133.33 "S3" "Woogenellup" "1" 16 20 23 20 2100 98.4376538088341 721.84 551.64 170.2
"616" 2015-09-15 2015-10-01 "46" 2166.67 "S3" "Antas" "2" 16 24 20 20 2133.33333333333 98.4613869824815 721.84 551.64 170.2
"617" 2015-09-15 2015-10-01 "42" 2166.67 "S3" "Monti" "1" 16 19 24 20 2100 96.9229278108803 721.84 551.64 170.2
"618" 2015-09-15 2015-10-01 "50" 2066.67 "S3" "Woogenellup" "3" 16 18 19 20 1900 91.9353355881684 721.84 551.64 170.2
"619" 2015-09-15 2015-10-01 "43" 2133.33 "S3" "Woogenellup" "2" 16 25 17 20 2066.66666666667 96.875151367424 721.84 551.64 170.2
"620" 2015-09-15 2015-10-01 "51" 2233.33 "S3" "Antas" "3" 16 22 23 22 2233.33333333333 100.000149253954 721.84 551.64 170.2
"621" 2015-09-15 2015-10-01 "54" 2133.33 "S3" "Denmark" "3" 16 21 18 24 2100 98.4376538088341 721.84 551.64 170.2
"622" 2015-09-15 2015-10-01 "41" 2166.67 "S3" "Narrikup" "1" 16 21 22 21 2133.33333333333 98.4613869824815 721.84 551.64 170.2
"623" 2015-09-15 2015-10-01 "47" 1933.33 "S3" "Denmark" "2" 16 17 20 19 1866.66666666667 96.5518906067079 721.84 551.64 170.2
"624" 2015-09-15 2015-10-01 "37" 1433.33 "S3" "Denmark" "1" 16 14 16 13 1433.33333333333 100.00023255868 721.84 551.64 170.2
"625" 2015-09-15 2015-10-01 "48" 2066.67 "S3" "Monti" "2" 16 20 19 19 1933.33333333333 93.5482362125222 721.84 551.64 170.2
"626" 2015-09-15 2015-10-01 "40" 2166.67 "S3" "Leura" "1" 16 18 23 20 2033.33333333333 93.8460094676777 721.84 551.64 170.2
"627" 2015-09-15 2015-10-01 "38" 2200 "S3" "Antas" "1" 16 22 24 19 2166.66666666667 98.4848484848485 721.84 551.64 170.2
"628" 2015-09-15 2015-10-01 "45" 2166.67 "S3" "Narrikup" "2" 16 23 20 20 2100 96.9229278108803 721.84 551.64 170.2
"629" 2015-09-15 2015-10-01 "52" 2200 "S3" "Monti" "3" 16 20 19 22 2033.33333333333 92.4242424242424 721.84 551.64 170.2
"630" 2015-09-15 2015-10-01 "49" 2033.33 "S3" "Leura" "3" 16 19 18 20 1900 93.4427761356986 721.84 551.64 170.2
"631" 2015-09-15 2015-10-05 "54" 2133.33 "S3" "Denmark" "3" 20 22 18 24 2133.33333333333 100.000156250244 770.7 551.64 219.06
"632" 2015-09-15 2015-10-05 "42" 2166.67 "S3" "Monti" "1" 20 21 24 20 2166.66666666667 99.9998461540828 770.7 551.64 219.06
"633" 2015-09-15 2015-10-05 "37" 1433.33 "S3" "Denmark" "1" 20 14 16 13 1433.33333333333 100.00023255868 770.7 551.64 219.06
"634" 2015-09-15 2015-10-05 "38" 2200 "S3" "Antas" "1" 20 22 24 20 2200 100 770.7 551.64 219.06
"635" 2015-09-15 2015-10-05 "53" 2200 "S3" "Narrikup" "3" 20 23 21 22 2200 100 770.7 551.64 219.06
"636" 2015-09-15 2015-10-05 "51" 2233.33 "S3" "Antas" "3" 20 22 23 22 2233.33333333333 100.000149253954 770.7 551.64 219.06
"637" 2015-09-15 2015-10-05 "43" 2133.33 "S3" "Woogenellup" "2" 20 24 20 20 2133.33333333333 100.000156250244 770.7 551.64 219.06
"638" 2015-09-15 2015-10-05 "47" 1933.33 "S3" "Denmark" "2" 20 17 21 20 1933.33333333333 100.00017241409 770.7 551.64 219.06
"639" 2015-09-15 2015-10-05 "40" 2166.67 "S3" "Leura" "1" 20 20 24 21 2166.66666666667 99.9998461540828 770.7 551.64 219.06
"640" 2015-09-15 2015-10-05 "45" 2166.67 "S3" "Narrikup" "2" 20 24 20 21 2166.66666666667 99.9998461540828 770.7 551.64 219.06
"641" 2015-09-15 2015-10-05 "50" 2066.67 "S3" "Woogenellup" "3" 20 21 21 20 2066.66666666667 99.9998387099375 770.7 551.64 219.06
"642" 2015-09-15 2015-10-05 "39" 2133.33 "S3" "Woogenellup" "1" 20 21 23 20 2133.33333333333 100.000156250244 770.7 551.64 219.06
"643" 2015-09-15 2015-10-05 "44" 2166.67 "S3" "Leura" "2" 20 23 24 18 2166.66666666667 99.9998461540828 770.7 551.64 219.06
"644" 2015-09-15 2015-10-05 "52" 2200 "S3" "Monti" "3" 20 23 21 22 2200 100 770.7 551.64 219.06
"645" 2015-09-15 2015-10-05 "41" 2166.67 "S3" "Narrikup" "1" 20 23 22 20 2166.66666666667 99.9998461540828 770.7 551.64 219.06
"646" 2015-09-15 2015-10-05 "46" 2166.67 "S3" "Antas" "2" 20 24 21 20 2166.66666666667 99.9998461540828 770.7 551.64 219.06
"647" 2015-09-15 2015-10-05 "49" 2033.33 "S3" "Leura" "3" 20 20 21 20 2033.33333333333 100.000163934695 770.7 551.64 219.06
"648" 2015-09-15 2015-10-05 "48" 2066.67 "S3" "Monti" "2" 20 21 20 21 2066.66666666667 99.9998387099375 770.7 551.64 219.06
"649" 2015-11-05 2015-11-05 "61" 1200 "S4" "Antas" "2" 0 0 0 0 0 0 1172.58 1172.58 0
"650" 2015-11-05 2015-11-05 "59" 1066.67 "S4" "Monti" "1" 0 0 0 0 0 0 1172.58 1172.58 0
"651" 2015-11-05 2015-11-05 "60" 1100 "S4" "Woogenellup" "1" 0 0 0 0 0 0 1172.58 1172.58 0
"652" 2015-11-05 2015-11-05 "55" 1933.33 "S4" "Narrikup" "1" 0 0 0 0 0 0 1172.58 1172.58 0
"653" 2015-11-05 2015-11-05 "70" 1400 "S4" "Antas" "3" 0 0 0 0 0 0 1172.58 1172.58 0
"654" 2015-11-05 2015-11-05 "66" 1300 "S4" "Monti" "2" 0 0 0 0 0 0 1172.58 1172.58 0
"655" 2015-11-05 2015-11-05 "64" 1600 "S4" "Leura" "2" 0 0 0 0 0 0 1172.58 1172.58 0
"656" 2015-11-05 2015-11-05 "62" 1933.33 "S4" "Woogenellup" "2" 0 0 0 0 0 0 1172.58 1172.58 0
"657" 2015-11-05 2015-11-05 "56" 1966.67 "S4" "Antas" "1" 0 0 0 0 0 0 1172.58 1172.58 0
"658" 2015-11-05 2015-11-05 "67" 1900 "S4" "Leura" "3" 0 0 0 0 0 0 1172.58 1172.58 0
"659" 2015-11-05 2015-11-05 "71" 1266.67 "S4" "Woogenellup" "3" 0 0 0 0 0 0 1172.58 1172.58 0
"660" 2015-11-05 2015-11-05 "57" 1466.67 "S4" "Denmark" "1" 0 0 0 0 0 0 1172.58 1172.58 0
"661" 2015-11-05 2015-11-05 "72" 1266.67 "S4" "Denmark" "3" 0 0 0 0 0 0 1172.58 1172.58 0
"662" 2015-11-05 2015-11-05 "65" 1400 "S4" "Denmark" "2" 0 0 0 0 0 0 1172.58 1172.58 0
"663" 2015-11-05 2015-11-05 "69" 1600 "S4" "Narrikup" "3" 0 0 0 0 0 0 1172.58 1172.58 0
"664" 2015-11-05 2015-11-05 "58" 2000 "S4" "Leura" "1" 0 0 0 0 0 0 1172.58 1172.58 0
"665" 2015-11-05 2015-11-05 "68" 1733.33 "S4" "Monti" "3" 0 0 0 0 0 0 1172.58 1172.58 0
"666" 2015-11-05 2015-11-05 "63" 1266.67 "S4" "Narrikup" "2" 0 0 0 0 0 0 1172.58 1172.58 0
"667" 2015-11-05 2015-11-07 "55" 1933.33 "S4" "Narrikup" "1" 2 0 0 0 0 0 1200.35 1172.58 27.77
"668" 2015-11-05 2015-11-07 "60" 1100 "S4" "Woogenellup" "1" 2 0 0 0 0 0 1200.35 1172.58 27.77
"669" 2015-11-05 2015-11-07 "64" 1600 "S4" "Leura" "2" 2 0 0 0 0 0 1200.35 1172.58 27.77
"670" 2015-11-05 2015-11-07 "70" 1400 "S4" "Antas" "3" 2 0 0 0 0 0 1200.35 1172.58 27.77
"671" 2015-11-05 2015-11-07 "61" 1200 "S4" "Antas" "2" 2 0 0 0 0 0 1200.35 1172.58 27.77
"672" 2015-11-05 2015-11-07 "66" 1300 "S4" "Monti" "2" 2 0 0 0 0 0 1200.35 1172.58 27.77
"673" 2015-11-05 2015-11-07 "58" 2000 "S4" "Leura" "1" 2 0 0 0 0 0 1200.35 1172.58 27.77
"674" 2015-11-05 2015-11-07 "68" 1733.33 "S4" "Monti" "3" 2 0 0 0 0 0 1200.35 1172.58 27.77
"675" 2015-11-05 2015-11-07 "71" 1266.67 "S4" "Woogenellup" "3" 2 0 0 0 0 0 1200.35 1172.58 27.77
"676" 2015-11-05 2015-11-07 "56" 1966.67 "S4" "Antas" "1" 2 0 0 0 0 0 1200.35 1172.58 27.77
"677" 2015-11-05 2015-11-07 "65" 1400 "S4" "Denmark" "2" 2 0 0 0 0 0 1200.35 1172.58 27.77
"678" 2015-11-05 2015-11-07 "62" 1933.33 "S4" "Woogenellup" "2" 2 0 0 0 0 0 1200.35 1172.58 27.77
"679" 2015-11-05 2015-11-07 "59" 1066.67 "S4" "Monti" "1" 2 0 0 0 0 0 1200.35 1172.58 27.77
"680" 2015-11-05 2015-11-07 "63" 1266.67 "S4" "Narrikup" "2" 2 0 0 0 0 0 1200.35 1172.58 27.77
"681" 2015-11-05 2015-11-07 "57" 1466.67 "S4" "Denmark" "1" 2 0 0 0 0 0 1200.35 1172.58 27.77
"682" 2015-11-05 2015-11-07 "72" 1266.67 "S4" "Denmark" "3" 2 0 0 0 0 0 1200.35 1172.58 27.77
"683" 2015-11-05 2015-11-07 "67" 1900 "S4" "Leura" "3" 2 0 0 0 0 0 1200.35 1172.58 27.77
"684" 2015-11-05 2015-11-07 "69" 1600 "S4" "Narrikup" "3" 2 0 0 0 0 0 1200.35 1172.58 27.77
"685" 2015-11-05 2015-11-09 "59" 1066.67 "S4" "Monti" "1" 4 1 0 0 33.3333333333333 3.12499023440552 1230.43 1172.58 57.8500000000001
"686" 2015-11-05 2015-11-09 "58" 2000 "S4" "Leura" "1" 4 2 1 1 133.333333333333 6.66666666666667 1230.43 1172.58 57.8500000000001
"687" 2015-11-05 2015-11-09 "71" 1266.67 "S4" "Woogenellup" "3" 4 2 4 1 233.333333333333 18.4210041552522 1230.43 1172.58 57.8500000000001
"688" 2015-11-05 2015-11-09 "60" 1100 "S4" "Woogenellup" "1" 4 4 1 1 200 18.1818181818182 1230.43 1172.58 57.8500000000001
"689" 2015-11-05 2015-11-09 "68" 1733.33 "S4" "Monti" "3" 4 1 2 1 133.333333333333 7.69232248523555 1230.43 1172.58 57.8500000000001
"690" 2015-11-05 2015-11-09 "66" 1300 "S4" "Monti" "2" 4 1 1 2 133.333333333333 10.2564102564103 1230.43 1172.58 57.8500000000001
"691" 2015-11-05 2015-11-09 "62" 1933.33 "S4" "Woogenellup" "2" 4 5 5 1 366.666666666667 18.9655499406033 1230.43 1172.58 57.8500000000001
"692" 2015-11-05 2015-11-09 "64" 1600 "S4" "Leura" "2" 4 2 1 2 166.666666666667 10.4166666666667 1230.43 1172.58 57.8500000000001
"693" 2015-11-05 2015-11-09 "72" 1266.67 "S4" "Denmark" "3" 4 1 1 0 66.6666666666667 5.26314404435778 1230.43 1172.58 57.8500000000001
"694" 2015-11-05 2015-11-09 "69" 1600 "S4" "Narrikup" "3" 4 2 1 1 133.333333333333 8.33333333333333 1230.43 1172.58 57.8500000000001
"695" 2015-11-05 2015-11-09 "67" 1900 "S4" "Leura" "3" 4 2 2 1 166.666666666667 8.7719298245614 1230.43 1172.58 57.8500000000001
"696" 2015-11-05 2015-11-09 "63" 1266.67 "S4" "Narrikup" "2" 4 1 0 0 33.3333333333333 2.63157202217889 1230.43 1172.58 57.8500000000001
"697" 2015-11-05 2015-11-09 "65" 1400 "S4" "Denmark" "2" 4 2 1 1 133.333333333333 9.52380952380952 1230.43 1172.58 57.8500000000001
"698" 2015-11-05 2015-11-09 "70" 1400 "S4" "Antas" "3" 4 4 3 3 333.333333333333 23.8095238095238 1230.43 1172.58 57.8500000000001
"699" 2015-11-05 2015-11-09 "61" 1200 "S4" "Antas" "2" 4 1 3 2 200 16.6666666666667 1230.43 1172.58 57.8500000000001
"700" 2015-11-05 2015-11-09 "55" 1933.33 "S4" "Narrikup" "1" 4 2 2 0 133.333333333333 6.89656361476485 1230.43 1172.58 57.8500000000001
"701" 2015-11-05 2015-11-09 "56" 1966.67 "S4" "Antas" "1" 4 6 4 4 466.666666666667 23.7287733410621 1230.43 1172.58 57.8500000000001
"702" 2015-11-05 2015-11-09 "57" 1466.67 "S4" "Denmark" "1" 4 0 0 1 33.3333333333333 2.27272210744976 1230.43 1172.58 57.8500000000001
"703" 2015-11-05 2015-11-11 "64" 1600 "S4" "Leura" "2" 6 10 8 6 800 50 1262.85 1172.58 90.27
"704" 2015-11-05 2015-11-11 "66" 1300 "S4" "Monti" "2" 6 5 6 8 633.333333333333 48.7179487179487 1262.85 1172.58 90.27
"705" 2015-11-05 2015-11-11 "61" 1200 "S4" "Antas" "2" 6 4 7 5 533.333333333333 44.4444444444444 1262.85 1172.58 90.27
"706" 2015-11-05 2015-11-11 "65" 1400 "S4" "Denmark" "2" 6 8 6 7 700 50 1262.85 1172.58 90.27
"707" 2015-11-05 2015-11-11 "69" 1600 "S4" "Narrikup" "3" 6 10 6 7 766.666666666667 47.9166666666667 1262.85 1172.58 90.27
"708" 2015-11-05 2015-11-11 "71" 1266.67 "S4" "Woogenellup" "3" 6 5 9 6 666.666666666667 52.6314404435778 1262.85 1172.58 90.27
"709" 2015-11-05 2015-11-11 "57" 1466.67 "S4" "Denmark" "1" 6 7 6 9 733.333333333333 49.9998863638946 1262.85 1172.58 90.27
"710" 2015-11-05 2015-11-11 "60" 1100 "S4" "Woogenellup" "1" 6 5 6 6 566.666666666667 51.5151515151515 1262.85 1172.58 90.27
"711" 2015-11-05 2015-11-11 "58" 2000 "S4" "Leura" "1" 6 13 8 9 1000 50 1262.85 1172.58 90.27
"712" 2015-11-05 2015-11-11 "56" 1966.67 "S4" "Antas" "1" 6 11 7 10 933.333333333333 47.4575466821243 1262.85 1172.58 90.27
"713" 2015-11-05 2015-11-11 "62" 1933.33 "S4" "Woogenellup" "2" 6 11 10 6 900 46.5518043996628 1262.85 1172.58 90.27
"714" 2015-11-05 2015-11-11 "70" 1400 "S4" "Antas" "3" 6 7 8 6 700 50 1262.85 1172.58 90.27
"715" 2015-11-05 2015-11-11 "55" 1933.33 "S4" "Narrikup" "1" 6 14 10 6 1000 51.7242271107364 1262.85 1172.58 90.27
"716" 2015-11-05 2015-11-11 "59" 1066.67 "S4" "Monti" "1" 6 7 5 4 533.333333333333 49.9998437504883 1262.85 1172.58 90.27
"717" 2015-11-05 2015-11-11 "63" 1266.67 "S4" "Narrikup" "2" 6 7 6 6 633.333333333333 49.9998684213989 1262.85 1172.58 90.27
"718" 2015-11-05 2015-11-11 "68" 1733.33 "S4" "Monti" "3" 6 9 10 7 866.666666666667 50.0000961540311 1262.85 1172.58 90.27
"719" 2015-11-05 2015-11-11 "67" 1900 "S4" "Leura" "3" 6 10 10 8 933.333333333333 49.1228070175439 1262.85 1172.58 90.27
"720" 2015-11-05 2015-11-11 "72" 1266.67 "S4" "Denmark" "3" 6 6 7 5 600 47.36829639922 1262.85 1172.58 90.27
"721" 2015-11-05 2015-11-14 "56" 1966.67 "S4" "Antas" "1" 9 12 9 13 1133.33333333333 57.6270209711509 1307.67 1172.58 135.09
"722" 2015-11-05 2015-11-14 "70" 1400 "S4" "Antas" "3" 9 9 9 8 866.666666666667 61.9047619047619 1307.67 1172.58 135.09
"723" 2015-11-05 2015-11-14 "57" 1466.67 "S4" "Denmark" "1" 9 8 8 11 900 61.3634969011434 1307.67 1172.58 135.09
"724" 2015-11-05 2015-11-14 "62" 1933.33 "S4" "Woogenellup" "2" 9 13 12 8 1100 56.89664982181 1307.67 1172.58 135.09
"725" 2015-11-05 2015-11-14 "59" 1066.67 "S4" "Monti" "1" 9 9 6 5 666.666666666667 62.4998046881103 1307.67 1172.58 135.09
"726" 2015-11-05 2015-11-14 "66" 1300 "S4" "Monti" "2" 9 6 8 9 766.666666666667 58.974358974359 1307.67 1172.58 135.09
"727" 2015-11-05 2015-11-14 "65" 1400 "S4" "Denmark" "2" 9 10 8 9 900 64.2857142857143 1307.67 1172.58 135.09
"728" 2015-11-05 2015-11-14 "71" 1266.67 "S4" "Woogenellup" "3" 9 6 11 7 800 63.1577285322933 1307.67 1172.58 135.09
"729" 2015-11-05 2015-11-14 "63" 1266.67 "S4" "Narrikup" "2" 9 8 8 7 766.666666666667 60.5261565101144 1307.67 1172.58 135.09
"730" 2015-11-05 2015-11-14 "60" 1100 "S4" "Woogenellup" "1" 9 6 7 7 666.666666666667 60.6060606060606 1307.67 1172.58 135.09
"731" 2015-11-05 2015-11-14 "58" 2000 "S4" "Leura" "1" 9 16 10 11 1233.33333333333 61.6666666666667 1307.67 1172.58 135.09
"732" 2015-11-05 2015-11-14 "61" 1200 "S4" "Antas" "2" 9 5 9 6 666.666666666667 55.5555555555556 1307.67 1172.58 135.09
"733" 2015-11-05 2015-11-14 "68" 1733.33 "S4" "Monti" "3" 9 12 12 9 1100 63.4616605031933 1307.67 1172.58 135.09
"734" 2015-11-05 2015-11-14 "67" 1900 "S4" "Leura" "3" 9 12 12 10 1133.33333333333 59.6491228070175 1307.67 1172.58 135.09
"735" 2015-11-05 2015-11-14 "72" 1266.67 "S4" "Denmark" "3" 9 7 9 8 800 63.1577285322933 1307.67 1172.58 135.09
"736" 2015-11-05 2015-11-14 "69" 1600 "S4" "Narrikup" "3" 9 12 8 9 966.666666666667 60.4166666666667 1307.67 1172.58 135.09
"737" 2015-11-05 2015-11-14 "55" 1933.33 "S4" "Narrikup" "1" 9 17 12 8 1233.33333333333 63.7932134365749 1307.67 1172.58 135.09
"738" 2015-11-05 2015-11-14 "64" 1600 "S4" "Leura" "2" 9 13 10 7 1000 62.5 1307.67 1172.58 135.09
"739" 2015-11-05 2015-11-17 "62" 1933.33 "S4" "Woogenellup" "2" 12 16 15 9 1333.33333333333 68.9656361476485 1355.54 1172.58 182.96
"740" 2015-11-05 2015-11-17 "61" 1200 "S4" "Antas" "2" 12 6 10 7 766.666666666667 63.8888888888889 1355.54 1172.58 182.96
"741" 2015-11-05 2015-11-17 "71" 1266.67 "S4" "Woogenellup" "3" 12 7 12 8 900 71.05244459883 1355.54 1172.58 182.96
"742" 2015-11-05 2015-11-17 "70" 1400 "S4" "Antas" "3" 12 10 11 9 1000 71.4285714285714 1355.54 1172.58 182.96
"743" 2015-11-05 2015-11-17 "55" 1933.33 "S4" "Narrikup" "1" 12 20 14 9 1433.33333333333 74.1380588587222 1355.54 1172.58 182.96
"744" 2015-11-05 2015-11-17 "63" 1266.67 "S4" "Narrikup" "2" 12 9 9 9 900 71.05244459883 1355.54 1172.58 182.96
"745" 2015-11-05 2015-11-17 "72" 1266.67 "S4" "Denmark" "3" 12 9 10 7 866.666666666667 68.4208725766511 1355.54 1172.58 182.96
"746" 2015-11-05 2015-11-17 "65" 1400 "S4" "Denmark" "2" 12 10 10 10 1000 71.4285714285714 1355.54 1172.58 182.96
"747" 2015-11-05 2015-11-17 "67" 1900 "S4" "Leura" "3" 12 15 14 11 1333.33333333333 70.1754385964912 1355.54 1172.58 182.96
"748" 2015-11-05 2015-11-17 "66" 1300 "S4" "Monti" "2" 12 8 9 10 900 69.2307692307692 1355.54 1172.58 182.96
"749" 2015-11-05 2015-11-17 "69" 1600 "S4" "Narrikup" "3" 12 14 9 10 1100 68.75 1355.54 1172.58 182.96
"750" 2015-11-05 2015-11-17 "64" 1600 "S4" "Leura" "2" 12 15 11 8 1133.33333333333 70.8333333333333 1355.54 1172.58 182.96
"751" 2015-11-05 2015-11-17 "68" 1733.33 "S4" "Monti" "3" 12 13 14 10 1233.33333333333 71.1539829884288 1355.54 1172.58 182.96
"752" 2015-11-05 2015-11-17 "58" 2000 "S4" "Leura" "1" 12 19 12 13 1466.66666666667 73.3333333333333 1355.54 1172.58 182.96
"753" 2015-11-05 2015-11-17 "56" 1966.67 "S4" "Antas" "1" 12 16 10 14 1333.33333333333 67.7964952601775 1355.54 1172.58 182.96
"754" 2015-11-05 2015-11-17 "60" 1100 "S4" "Woogenellup" "1" 12 8 8 8 800 72.7272727272727 1355.54 1172.58 182.96
"755" 2015-11-05 2015-11-17 "57" 1466.67 "S4" "Denmark" "1" 12 10 9 12 1033.33333333333 70.4543853309424 1355.54 1172.58 182.96
"756" 2015-11-05 2015-11-17 "59" 1066.67 "S4" "Monti" "1" 12 10 7 6 766.666666666667 71.8747753913269 1355.54 1172.58 182.96
"757" 2015-11-05 2015-11-19 "59" 1066.67 "S4" "Monti" "1" 14 11 7 6 800 74.9997656257324 1386.74 1172.58 214.16
"758" 2015-11-05 2015-11-19 "68" 1733.33 "S4" "Monti" "3" 14 14 15 11 1333.33333333333 76.9232248523555 1386.74 1172.58 214.16
"759" 2015-11-05 2015-11-19 "61" 1200 "S4" "Antas" "2" 14 6 11 8 833.333333333333 69.4444444444445 1386.74 1172.58 214.16
"760" 2015-11-05 2015-11-19 "58" 2000 "S4" "Leura" "1" 14 18 13 11 1400 70 1386.74 1172.58 214.16
"761" 2015-11-05 2015-11-19 "63" 1266.67 "S4" "Narrikup" "2" 14 10 11 9 1000 78.9471606653667 1386.74 1172.58 214.16
"762" 2015-11-05 2015-11-19 "67" 1900 "S4" "Leura" "3" 14 13 15 13 1366.66666666667 71.9298245614035 1386.74 1172.58 214.16
"763" 2015-11-05 2015-11-19 "69" 1600 "S4" "Narrikup" "3" 14 16 11 12 1300 81.25 1386.74 1172.58 214.16
"764" 2015-11-05 2015-11-19 "72" 1266.67 "S4" "Denmark" "3" 14 11 9 8 933.333333333333 73.6840166210089 1386.74 1172.58 214.16
"765" 2015-11-05 2015-11-19 "60" 1100 "S4" "Woogenellup" "1" 14 8 9 9 866.666666666667 78.7878787878788 1386.74 1172.58 214.16
"766" 2015-11-05 2015-11-19 "57" 1466.67 "S4" "Denmark" "1" 14 10 10 14 1133.33333333333 77.2725516532917 1386.74 1172.58 214.16
"767" 2015-11-05 2015-11-19 "71" 1266.67 "S4" "Woogenellup" "3" 14 8 13 9 1000 78.9471606653667 1386.74 1172.58 214.16
"768" 2015-11-05 2015-11-19 "65" 1400 "S4" "Denmark" "2" 14 12 10 11 1100 78.5714285714286 1386.74 1172.58 214.16
"769" 2015-11-05 2015-11-19 "70" 1400 "S4" "Antas" "3" 14 10 13 10 1100 78.5714285714286 1386.74 1172.58 214.16
"770" 2015-11-05 2015-11-19 "66" 1300 "S4" "Monti" "2" 14 8 10 11 966.666666666667 74.3589743589744 1386.74 1172.58 214.16
"771" 2015-11-05 2015-11-19 "55" 1933.33 "S4" "Narrikup" "1" 14 20 16 10 1533.33333333333 79.3104815697958 1386.74 1172.58 214.16
"772" 2015-11-05 2015-11-19 "56" 1966.67 "S4" "Antas" "1" 14 17 12 16 1500 76.2710571676997 1386.74 1172.58 214.16
"773" 2015-11-05 2015-11-19 "62" 1933.33 "S4" "Woogenellup" "2" 14 17 16 11 1466.66666666667 75.8621997624134 1386.74 1172.58 214.16
"774" 2015-11-05 2015-11-19 "64" 1600 "S4" "Leura" "2" 14 15 13 8 1200 75 1386.74 1172.58 214.16
"775" 2015-11-05 2015-11-22 "71" 1266.67 "S4" "Woogenellup" "3" 17 9 15 10 1133.33333333333 89.4734487540822 1437.58 1172.58 265
"776" 2015-11-05 2015-11-22 "68" 1733.33 "S4" "Monti" "3" 17 16 17 13 1533.33333333333 88.4617085802088 1437.58 1172.58 265
"777" 2015-11-05 2015-11-22 "60" 1100 "S4" "Woogenellup" "1" 17 9 11 10 1000 90.9090909090909 1437.58 1172.58 265
"778" 2015-11-05 2015-11-22 "69" 1600 "S4" "Narrikup" "3" 17 18 12 13 1433.33333333333 89.5833333333333 1437.58 1172.58 265
"779" 2015-11-05 2015-11-22 "59" 1066.67 "S4" "Monti" "1" 17 13 8 7 933.333333333333 87.4997265633545 1437.58 1172.58 265
"780" 2015-11-05 2015-11-22 "67" 1900 "S4" "Leura" "3" 17 19 18 14 1700 89.4736842105263 1437.58 1172.58 265
"781" 2015-11-05 2015-11-22 "66" 1300 "S4" "Monti" "2" 17 9 12 13 1133.33333333333 87.1794871794872 1437.58 1172.58 265
"782" 2015-11-05 2015-11-22 "63" 1266.67 "S4" "Narrikup" "2" 17 11 12 11 1133.33333333333 89.4734487540822 1437.58 1172.58 265
"783" 2015-11-05 2015-11-22 "56" 1966.67 "S4" "Antas" "1" 17 20 13 18 1700 86.4405314567263 1437.58 1172.58 265
"784" 2015-11-05 2015-11-22 "58" 2000 "S4" "Leura" "1" 17 23 15 16 1800 90 1437.58 1172.58 265
