Cultivar 	Wavelength	Absorbance
Monti	734.75127	0.05892
Monti	732.82279	0.05971
Monti	730.8943	0.06059
Monti	728.96582	0.06145
Monti	727.03734	0.06222
Monti	725.10886	0.06286
Monti	723.18038	0.06342
Monti	721.2519	0.06395
Monti	719.32342	0.06438
Monti	717.39494	0.06469
Monti	715.46646	0.065
Monti	713.53797	0.06533
Monti	711.60949	0.06561
Monti	709.68101	0.06582
Monti	707.75253	0.06611
Monti	705.82405	0.06654
Monti	703.89557	0.06698
Monti	701.96709	0.06729
Monti	700.03861	0.06751
Monti	698.11013	0.06772
Monti	696.18165	0.06793
Monti	694.25316	0.06808
Monti	692.32468	0.0682
Monti	690.3962	0.06845
Monti	688.46772	0.06875
Monti	686.53924	0.06899
Monti	684.61076	0.06937
Monti	682.68228	0.07004
Monti	680.7538	0.07095
Monti	678.82532	0.0721
Monti	676.89684	0.07329
Monti	674.96835	0.07427
Monti	673.03987	0.07496
Monti	671.11139	0.07541
Monti	669.18291	0.07601
Monti	667.25443	0.077
Monti	665.32595	0.07756
Monti	663.39747	0.07781
Monti	661.46899	0.0781
Monti	659.54051	0.07866
Monti	657.61203	0.07934
Monti	655.68354	0.08
Monti	653.75506	0.08058
Monti	651.82658	0.08087
Monti	649.8981	0.08092
Woogenellup	3997.74114	0.00403
Woogenellup	3995.81266	0.004
Woogenellup	3993.88418	0.00394
Woogenellup	3991.9557	0.0039
Woogenellup	3990.02722	0.0039
Woogenellup	3988.09874	0.00395
Woogenellup	3986.17025	0.004
Woogenellup	3984.24177	0.004
Woogenellup	3982.31329	0.00396
Woogenellup	3980.38481	0.00393
Woogenellup	3978.45633	0.00393
Woogenellup	3976.52785	0.00393
Woogenellup	3974.59937	0.0039
Woogenellup	3972.67089	0.00388
Woogenellup	3970.74241	0.00387
Woogenellup	3968.81393	0.00388
Woogenellup	3966.88544	0.00392
Woogenellup	3964.95696	0.00397
Woogenellup	3963.02848	0.00396
Woogenellup	3961.1	0.00389
Woogenellup	3959.17152	0.00387
Woogenellup	3957.24304	0.00387
Woogenellup	3955.31456	0.00389
Woogenellup	3953.38608	0.00395
Woogenellup	3951.4576	0.00397
Woogenellup	3949.52912	0.00385
Woogenellup	3947.60063	0.00373
Woogenellup	3945.67215	0.00381
Woogenellup	3943.74367	0.00383
Woogenellup	3941.81519	0.00367
Woogenellup	3939.88671	0.00365
Woogenellup	3937.95823	0.00379
Woogenellup	3936.02975	0.00393
Woogenellup	3934.10127	0.00397
Woogenellup	3932.17279	0.00376
Woogenellup	3930.24431	0.00349
Woogenellup	3928.31582	0.00356
Woogenellup	3926.38734	0.00374
Woogenellup	3924.45886	0.00368
Woogenellup	3922.53038	0.00362
Woogenellup	3920.6019	0.00376
Woogenellup	3918.67342	0.00375
Woogenellup	3916.74494	0.0035
Woogenellup	3914.81646	0.0034
Woogenellup	3912.88798	0.00359
Woogenellup	3910.9595	0.00382
Woogenellup	3909.03101	0.00402
Woogenellup	3907.10253	0.0042
Woogenellup	3905.17405	0.00406
Woogenellup	3903.24557	0.00348
Woogenellup	3901.31709	0.00304
Woogenellup	3899.38861	0.00289
Woogenellup	3897.46013	0.00304
Woogenellup	3895.53165	0.00352
Woogenellup	3893.60317	0.00388
Woogenellup	3891.67469	0.00364
Woogenellup	3889.7462	0.00344
Woogenellup	3887.81772	0.00374
Woogenellup	3885.88924	0.00372
Woogenellup	3883.96076	0.00339
Woogenellup	3882.03228	0.00335
Woogenellup	3880.1038	0.00317
Woogenellup	3878.17532	0.00325
Woogenellup	3876.24684	0.00373
Woogenellup	3874.31836	0.0039
Woogenellup	3872.38987	0.00375
Woogenellup	3870.46139	0.00339
Woogenellup	3868.53291	0.00304
Woogenellup	3866.60443	0.00324
Woogenellup	3864.67595	0.0033
Woogenellup	3862.74747	0.00299
Woogenellup	3860.81899	0.0031
Woogenellup	3858.89051	0.0036
Woogenellup	3856.96203	0.00418
Woogenellup	3855.03355	0.00432
Woogenellup	3853.10506	0.00293
Woogenellup	3851.17658	0.00204
Woogenellup	3849.2481	0.00265
Woogenellup	3847.31962	0.00339
Woogenellup	3845.39114	0.00378
Woogenellup	3843.46266	0.00379
Woogenellup	3841.53418	0.00365
Woogenellup	3839.6057	0.00336
Woogenellup	3837.67722	0.00279
Woogenellup	3835.74874	0.00266
Woogenellup	3833.82025	0.00295
Woogenellup	3831.89177	0.00311
Woogenellup	3829.96329	0.00327
Woogenellup	3828.03481	0.00346
Woogenellup	3826.10633	0.00352
Woogenellup	3824.17785	0.00373
Woogenellup	3822.24937	0.00371
Woogenellup	3820.32089	0.00294
Woogenellup	3818.39241	0.00275
Woogenellup	3816.46393	0.00283
Woogenellup	3814.53544	0.00268
Woogenellup	3812.60696	0.00305
Woogenellup	3810.67848	0.00366
Woogenellup	3808.75	0.00392
Woogenellup	3806.82152	0.00356
Woogenellup	3804.89304	0.00339
Woogenellup	3802.96456	0.00351
Woogenellup	3801.03608	0.00297
Woogenellup	3799.1076	0.0027
Woogenellup	3797.17912	0.00293
Woogenellup	3795.25063	0.00299
Woogenellup	3793.32215	0.00319
Woogenellup	3791.39367	0.00349
Woogenellup	3789.46519	0.00365
Woogenellup	3787.53671	0.00372
Woogenellup	3785.60823	0.00364
Woogenellup	3783.67975	0.00354
Woogenellup	3781.75127	0.00364
Woogenellup	3779.82279	0.00351
Woogenellup	3777.89431	0.00316
Woogenellup	3775.96582	0.00325
Woogenellup	3774.03734	0.00363
Woogenellup	3772.10886	0.00384
Woogenellup	3770.18038	0.00358
Woogenellup	3768.2519	0.00324
Woogenellup	3766.32342	0.00321
Woogenellup	3764.39494	0.00327
Woogenellup	3762.46646	0.00349
Woogenellup	3760.53798	0.00359
Woogenellup	3758.6095	0.00324
Woogenellup	3756.68101	0.00312
Woogenellup	3754.75253	0.00353
Woogenellup	3752.82405	0.00378
Woogenellup	3750.89557	0.00302
Woogenellup	3748.96709	0.00237
Woogenellup	3747.03861	0.0028
Woogenellup	3745.11013	0.00285
Woogenellup	3743.18165	0.00231
Woogenellup	3741.25317	0.0026
Woogenellup	3739.32469	0.00333
Woogenellup	3737.3962	0.00367
Woogenellup	3735.46772	0.00311
Woogenellup	3733.53924	0.00226
Woogenellup	3731.61076	0.00224
Woogenellup	3729.68228	0.00277
Woogenellup	3727.7538	0.00322
Woogenellup	3725.82532	0.00321
Woogenellup	3723.89684	0.00297
Woogenellup	3721.96836	0.00285
Woogenellup	3720.03987	0.00291
Woogenellup	3718.11139	0.00315
Woogenellup	3716.18291	0.00355
Woogenellup	3714.25443	0.00393
Woogenellup	3712.32595	0.00377
Woogenellup	3710.39747	0.00287
Woogenellup	3708.46899	0.00264
Woogenellup	3706.54051	0.00312
Woogenellup	3704.61203	0.00363
Woogenellup	3702.68355	0.00368
Woogenellup	3700.75506	0.00337
Woogenellup	3698.82658	0.00337
Woogenellup	3696.8981	0.00362
Woogenellup	3694.96962	0.00388
Woogenellup	3693.04114	0.00414
Woogenellup	3691.11266	0.00404
Woogenellup	3689.18418	0.00323
Woogenellup	3687.2557	0.00282
Woogenellup	3685.32722	0.00325
Woogenellup	3683.39874	0.00381
Woogenellup	3681.47025	0.00418
Woogenellup	3679.54177	0.00443
Woogenellup	3677.61329	0.00449
Woogenellup	3675.68481	0.00375
Woogenellup	3673.75633	0.00324
Woogenellup	3671.82785	0.00369
Woogenellup	3669.89937	0.00359
Woogenellup	3667.97089	0.00335
Woogenellup	3666.04241	0.00387
Woogenellup	3664.11393	0.00444
Woogenellup	3662.18544	0.00475
Woogenellup	3660.25696	0.00499
Woogenellup	3658.32848	0.00516
Woogenellup	3656.4	0.00497
Woogenellup	3654.47152	0.00494
Woogenellup	3652.54304	0.00544
Woogenellup	3650.61456	0.00556
Woogenellup	3648.68608	0.00442
Woogenellup	3646.7576	0.00399
Woogenellup	3644.82912	0.00468
Woogenellup	3642.90063	0.00537
Woogenellup	3640.97215	0.00576
Woogenellup	3639.04367	0.006
Woogenellup	3637.11519	0.00626
Woogenellup	3635.18671	0.00648
Woogenellup	3633.25823	0.0067
Woogenellup	3631.32975	0.00699
Woogenellup	3629.40127	0.00664
Woogenellup	3627.47279	0.0058
Woogenellup	3625.54431	0.00614
Woogenellup	3623.61582	0.00699
Woogenellup	3621.68734	0.00757
Woogenellup	3619.75886	0.00751
Woogenellup	3617.83038	0.00716
Woogenellup	3615.9019	0.00731
Woogenellup	3613.97342	0.00758
Woogenellup	3612.04494	0.00776
Woogenellup	3610.11646	0.00798
Woogenellup	3608.18798	0.00799
Woogenellup	3606.2595	0.00801
Woogenellup	3604.33101	0.00846
Woogenellup	3602.40253	0.00891
Woogenellup	3600.47405	0.00897
Woogenellup	3598.54557	0.00896
Woogenellup	3596.61709	0.00909
Woogenellup	3594.68861	0.00914
Woogenellup	3592.76013	0.00929
Woogenellup	3590.83165	0.00978
Woogenellup	3588.90317	0.0101
Woogenellup	3586.97468	0.00978
Woogenellup	3585.0462	0.00968
Woogenellup	3583.11772	0.01012
Woogenellup	3581.18924	0.01052
Woogenellup	3579.26076	0.01074
Woogenellup	3577.33228	0.01092
Woogenellup	3575.4038	0.01112
Woogenellup	3573.47532	0.01138
Woogenellup	3571.54684	0.01179
Woogenellup	3569.61836	0.01218
Woogenellup	3567.68987	0.01201
Woogenellup	3565.76139	0.01151
Woogenellup	3563.83291	0.0117
Woogenellup	3561.90443	0.01226
Woogenellup	3559.97595	0.01265
Woogenellup	3558.04747	0.01292
Woogenellup	3556.11899	0.01326
Woogenellup	3554.19051	0.01354
Woogenellup	3552.26203	0.01366
Woogenellup	3550.33355	0.01381
Woogenellup	3548.40506	0.01405
Woogenellup	3546.47658	0.0141
Woogenellup	3544.5481	0.01409
Woogenellup	3542.61962	0.01438
Woogenellup	3540.69114	0.01485
Woogenellup	3538.76266	0.01521
Woogenellup	3536.83418	0.01535
Woogenellup	3534.9057	0.01549
Woogenellup	3532.97722	0.01577
Woogenellup	3531.04874	0.01606
Woogenellup	3529.12025	0.01619
Woogenellup	3527.19177	0.01626
Woogenellup	3525.26329	0.01639
Woogenellup	3523.33481	0.01653
Woogenellup	3521.40633	0.01673
Woogenellup	3519.47785	0.01703
Woogenellup	3517.54937	0.01732
Woogenellup	3515.62089	0.0176
Woogenellup	3513.69241	0.01791
Woogenellup	3511.76393	0.01815
Woogenellup	3509.83544	0.01827
Woogenellup	3507.90696	0.01839
Woogenellup	3505.97848	0.01862
Woogenellup	3504.05	0.01878
Woogenellup	3502.12152	0.01885
Woogenellup	3500.19304	0.01908
Woogenellup	3498.26456	0.01944
Woogenellup	3496.33608	0.0197
Woogenellup	3494.4076	0.01987
Woogenellup	3492.47912	0.02009
Woogenellup	3490.55063	0.02035
Woogenellup	3488.62215	0.02051
Woogenellup	3486.69367	0.02062
Woogenellup	3484.76519	0.02081
Woogenellup	3482.83671	0.021
Woogenellup	3480.90823	0.02113
Woogenellup	3478.97975	0.02136
Woogenellup	3477.05127	0.02169
Woogenellup	3475.12279	0.02193
Woogenellup	3473.19431	0.02206
Woogenellup	3471.26582	0.02222
Woogenellup	3469.33734	0.02245
Woogenellup	3467.40886	0.02268
Woogenellup	3465.48038	0.0229
Woogenellup	3463.5519	0.02306
Woogenellup	3461.62342	0.02317
Woogenellup	3459.69494	0.02332
Woogenellup	3457.76646	0.02354
Woogenellup	3455.83798	0.02379
Woogenellup	3453.9095	0.02401
Woogenellup	3451.98101	0.02423
Woogenellup	3450.05253	0.02443
Woogenellup	3448.12405	0.02453
Woogenellup	3446.19557	0.02458
Woogenellup	3444.26709	0.02477
Woogenellup	3442.33861	0.02504
Woogenellup	3440.41013	0.02525
Woogenellup	3438.48165	0.02544
Woogenellup	3436.55317	0.02562
Woogenellup	3434.62468	0.0258
Woogenellup	3432.6962	0.02599
Woogenellup	3430.76772	0.02616
Woogenellup	3428.83924	0.02632
Woogenellup	3426.91076	0.02652
Woogenellup	3424.98228	0.02674
Woogenellup	3423.0538	0.02692
Woogenellup	3421.12532	0.02701
Woogenellup	3419.19684	0.0271
Woogenellup	3417.26836	0.02726
Woogenellup	3415.33987	0.02746
Woogenellup	3413.41139	0.02763
Woogenellup	3411.48291	0.02776
Woogenellup	3409.55443	0.0279
Woogenellup	3407.62595	0.02805
Woogenellup	3405.69747	0.02821
Woogenellup	3403.76899	0.02841
Woogenellup	3401.84051	0.02861
Woogenellup	3399.91203	0.02879
Woogenellup	3397.98355	0.02893
Woogenellup	3396.05506	0.02904
Woogenellup	3394.12658	0.02914
Woogenellup	3392.1981	0.02922
Woogenellup	3390.26962	0.02933
Woogenellup	3388.34114	0.02948
Woogenellup	3386.41266	0.02959
Woogenellup	3384.48418	0.02963
Woogenellup	3382.5557	0.02969
Woogenellup	3380.62722	0.02982
Woogenellup	3378.69874	0.02996
Woogenellup	3376.77025	0.03007
Woogenellup	3374.84177	0.03017
Woogenellup	3372.91329	0.03025
Woogenellup	3370.98481	0.03035
Woogenellup	3369.05633	0.03047
Woogenellup	3367.12785	0.03058
Woogenellup	3365.19937	0.03064
Woogenellup	3363.27089	0.03068
Woogenellup	3361.34241	0.03074
Woogenellup	3359.41393	0.03078
Woogenellup	3357.48544	0.03086
Woogenellup	3355.55696	0.03099
Woogenellup	3353.62848	0.03111
Woogenellup	3351.7	0.03119
Woogenellup	3349.77152	0.03126
Woogenellup	3347.84304	0.03132
Woogenellup	3345.91456	0.03139
Woogenellup	3343.98608	0.03149
Woogenellup	3342.0576	0.03156
Woogenellup	3340.12912	0.03161
Woogenellup	3338.20063	0.03166
Woogenellup	3336.27215	0.03174
Woogenellup	3334.34367	0.03186
Woogenellup	3332.41519	0.03198
Woogenellup	3330.48671	0.03207
Woogenellup	3328.55823	0.03211
Woogenellup	3326.62975	0.03215
Woogenellup	3324.70127	0.03219
Woogenellup	3322.77279	0.03223
Woogenellup	3320.84431	0.03225
Woogenellup	3318.91582	0.03226
Woogenellup	3316.98734	0.03228
Woogenellup	3315.05886	0.0323
Woogenellup	3313.13038	0.03233
Woogenellup	3311.2019	0.03239
Woogenellup	3309.27342	0.03245
Woogenellup	3307.34494	0.03249
Woogenellup	3305.41646	0.03255
Woogenellup	3303.48798	0.03261
Woogenellup	3301.55949	0.03263
Woogenellup	3299.63101	0.03263
Woogenellup	3297.70253	0.03264
Woogenellup	3295.77405	0.03269
Woogenellup	3293.84557	0.03274
Woogenellup	3291.91709	0.03274
Woogenellup	3289.98861	0.03272
Woogenellup	3288.06013	0.03272
Woogenellup	3286.13165	0.03272
Woogenellup	3284.20317	0.03271
Woogenellup	3282.27468	0.03267
Woogenellup	3280.3462	0.03264
Woogenellup	3278.41772	0.03263
Woogenellup	3276.48924	0.03258
Woogenellup	3274.56076	0.03249
Woogenellup	3272.63228	0.0324
Woogenellup	3270.7038	0.03234
Woogenellup	3268.77532	0.0323
Woogenellup	3266.84684	0.03229
Woogenellup	3264.91836	0.03226
Woogenellup	3262.98987	0.03218
Woogenellup	3261.06139	0.03207
Woogenellup	3259.13291	0.03196
Woogenellup	3257.20443	0.03189
Woogenellup	3255.27595	0.03183
Woogenellup	3253.34747	0.03178
Woogenellup	3251.41899	0.03172
Woogenellup	3249.49051	0.03165
Woogenellup	3247.56203	0.03157
Woogenellup	3245.63355	0.03148
Woogenellup	3243.70506	0.03136
Woogenellup	3241.77658	0.03127
Woogenellup	3239.8481	0.03122
Woogenellup	3237.91962	0.03116
Woogenellup	3235.99114	0.03108
Woogenellup	3234.06266	0.03099
Woogenellup	3232.13418	0.03088
Woogenellup	3230.2057	0.03078
Woogenellup	3228.27722	0.03071
Woogenellup	3226.34874	0.03062
Woogenellup	3224.42025	0.03053
Woogenellup	3222.49177	0.03044
Woogenellup	3220.56329	0.03036
Woogenellup	3218.63481	0.03027
Woogenellup	3216.70633	0.03021
Woogenellup	3214.77785	0.03014
Woogenellup	3212.84937	0.03002
Woogenellup	3210.92089	0.02991
Woogenellup	3208.99241	0.0298
Woogenellup	3207.06393	0.02969
Woogenellup	3205.13544	0.0296
Woogenellup	3203.20696	0.02952
Woogenellup	3201.27848	0.02945
Woogenellup	3199.35	0.02936
Woogenellup	3197.42152	0.02921
Woogenellup	3195.49304	0.02904
Woogenellup	3193.56456	0.0289
Woogenellup	3191.63608	0.0288
Woogenellup	3189.7076	0.0287
Woogenellup	3187.77912	0.0286
Woogenellup	3185.85063	0.02847
Woogenellup	3183.92215	0.02832
Woogenellup	3181.99367	0.02815
Woogenellup	3180.06519	0.02798
Woogenellup	3178.13671	0.0278
Woogenellup	3176.20823	0.02765
Woogenellup	3174.27975	0.02753
Woogenellup	3172.35127	0.02743
Woogenellup	3170.42279	0.02731
Woogenellup	3168.49431	0.02716
Woogenellup	3166.56582	0.027
Woogenellup	3164.63734	0.02685
Woogenellup	3162.70886	0.02669
Woogenellup	3160.78038	0.02653
Woogenellup	3158.8519	0.02639
Woogenellup	3156.92342	0.02626
Woogenellup	3154.99494	0.02612
Woogenellup	3153.06646	0.02598
Woogenellup	3151.13798	0.02584
Woogenellup	3149.20949	0.02571
Woogenellup	3147.28101	0.02559
Woogenellup	3145.35253	0.02545
Woogenellup	3143.42405	0.02526
Woogenellup	3141.49557	0.02506
Woogenellup	3139.56709	0.02491
Woogenellup	3137.63861	0.0248
Woogenellup	3135.71013	0.02468
Woogenellup	3133.78165	0.02453
Woogenellup	3131.85317	0.02439
Woogenellup	3129.92468	0.0243
Woogenellup	3127.9962	0.02421
Woogenellup	3126.06772	0.02405
Woogenellup	3124.13924	0.02386
Woogenellup	3122.21076	0.02371
Woogenellup	3120.28228	0.0236
Woogenellup	3118.3538	0.02349
Woogenellup	3116.42532	0.02334
Woogenellup	3114.49684	0.02318
Woogenellup	3112.56836	0.02306
Woogenellup	3110.63987	0.02295
Woogenellup	3108.71139	0.02283
Woogenellup	3106.78291	0.0227
Woogenellup	3104.85443	0.02256
Woogenellup	3102.92595	0.02242
Woogenellup	3100.99747	0.02229
Woogenellup	3099.06899	0.0222
Woogenellup	3097.14051	0.02213
Woogenellup	3095.21203	0.02205
Woogenellup	3093.28355	0.02194
Woogenellup	3091.35506	0.02184
Woogenellup	3089.42658	0.02172
Woogenellup	3087.4981	0.0216
Woogenellup	3085.56962	0.0215
Woogenellup	3083.64114	0.02141
Woogenellup	3081.71266	0.02132
Woogenellup	3079.78418	0.02121
Woogenellup	3077.8557	0.02108
Woogenellup	3075.92722	0.02096
Woogenellup	3073.99874	0.02085
Woogenellup	3072.07025	0.02075
Woogenellup	3070.14177	0.02065
Woogenellup	3068.21329	0.02056
Woogenellup	3066.28481	0.0204
Woogenellup	3064.35633	0.02024
Woogenellup	3062.42785	0.02011
Woogenellup	3060.49937	0.02003
Woogenellup	3058.57089	0.01995
Woogenellup	3056.64241	0.01985
Woogenellup	3054.71393	0.01973
Woogenellup	3052.78544	0.01963
Woogenellup	3050.85696	0.01951
Woogenellup	3048.92848	0.01936
Woogenellup	3047	0.01925
Woogenellup	3045.07152	0.01915
Woogenellup	3043.14304	0.01904
Woogenellup	3041.21456	0.01892
Woogenellup	3039.28608	0.01878
Woogenellup	3037.3576	0.01866
Woogenellup	3035.42912	0.01855
Woogenellup	3033.50063	0.01844
Woogenellup	3031.57215	0.01831
Woogenellup	3029.64367	0.01818
Woogenellup	3027.71519	0.01809
Woogenellup	3025.78671	0.018
Woogenellup	3023.85823	0.01792
Woogenellup	3021.92975	0.01785
Woogenellup	3020.00127	0.01778
Woogenellup	3018.07279	0.01772
Woogenellup	3016.14431	0.01765
Woogenellup	3014.21582	0.01759
Woogenellup	3012.28734	0.01752
Woogenellup	3010.35886	0.01745
Woogenellup	3008.43038	0.01741
Woogenellup	3006.5019	0.01739
Woogenellup	3004.57342	0.01737
Woogenellup	3002.64494	0.01736
Woogenellup	3000.71646	0.01736
Woogenellup	2998.78798	0.01739
Woogenellup	2996.85949	0.01742
Woogenellup	2994.93101	0.01747
Woogenellup	2993.00253	0.01754
Woogenellup	2991.07405	0.01764
Woogenellup	2989.14557	0.01775
Woogenellup	2987.21709	0.01785
Woogenellup	2985.28861	0.01796
Woogenellup	2983.36013	0.0181
Woogenellup	2981.43165	0.01828
Woogenellup	2979.50317	0.01849
Woogenellup	2977.57468	0.01872
Woogenellup	2975.6462	0.01896
Woogenellup	2973.71772	0.01923
Woogenellup	2971.78924	0.01956
Woogenellup	2969.86076	0.01996
Woogenellup	2967.93228	0.0204
Woogenellup	2966.0038	0.02088
Woogenellup	2964.07532	0.02141
Woogenellup	2962.14684	0.02197
Woogenellup	2960.21836	0.02257
Woogenellup	2958.28987	0.0232
Woogenellup	2956.36139	0.02388
Woogenellup	2954.43291	0.02463
Woogenellup	2952.50443	0.02541
Woogenellup	2950.57595	0.02621
Woogenellup	2948.64747	0.02702
Woogenellup	2946.71899	0.02787
Woogenellup	2944.79051	0.02876
Woogenellup	2942.86203	0.0297
Woogenellup	2940.93355	0.03062
Woogenellup	2939.00506	0.03151
Woogenellup	2937.07658	0.03233
Woogenellup	2935.1481	0.03306
Woogenellup	2933.21962	0.03369
Woogenellup	2931.29114	0.0342
Woogenellup	2929.36266	0.03455
Woogenellup	2927.43418	0.03474
Woogenellup	2925.5057	0.0348
Woogenellup	2923.57722	0.03471
Woogenellup	2921.64874	0.0344
Woogenellup	2919.72025	0.0338
Woogenellup	2917.79177	0.0329
Woogenellup	2915.86329	0.03175
Woogenellup	2913.93481	0.03049
Woogenellup	2912.00633	0.02932
Woogenellup	2910.07785	0.02836
Woogenellup	2908.14937	0.02757
Woogenellup	2906.22089	0.02689
Woogenellup	2904.29241	0.02627
Woogenellup	2902.36393	0.02573
Woogenellup	2900.43544	0.02524
Woogenellup	2898.50696	0.02476
Woogenellup	2896.57848	0.02431
Woogenellup	2894.65	0.02388
Woogenellup	2892.72152	0.02343
Woogenellup	2890.79304	0.02298
Woogenellup	2888.86456	0.02259
Woogenellup	2886.93608	0.02228
Woogenellup	2885.0076	0.02202
Woogenellup	2883.07912	0.0218
Woogenellup	2881.15063	0.02164
Woogenellup	2879.22215	0.02158
Woogenellup	2877.29367	0.02161
Woogenellup	2875.36519	0.02172
Woogenellup	2873.43671	0.02191
Woogenellup	2871.50823	0.02219
Woogenellup	2869.57975	0.02254
Woogenellup	2867.65127	0.02294
Woogenellup	2865.72279	0.02341
Woogenellup	2863.7943	0.02397
Woogenellup	2861.86582	0.02459
Woogenellup	2859.93734	0.02518
Woogenellup	2858.00886	0.02564
Woogenellup	2856.08038	0.02592
Woogenellup	2854.1519	0.02596
Woogenellup	2852.22342	0.02571
Woogenellup	2850.29494	0.02501
Woogenellup	2848.36646	0.02381
Woogenellup	2846.43798	0.02231
Woogenellup	2844.50949	0.02086
Woogenellup	2842.58101	0.01964
Woogenellup	2840.65253	0.01868
Woogenellup	2838.72405	0.01796
Woogenellup	2836.79557	0.0174
Woogenellup	2834.86709	0.01695
Woogenellup	2832.93861	0.0166
Woogenellup	2831.01013	0.01631
Woogenellup	2829.08165	0.01606
Woogenellup	2827.15317	0.01586
Woogenellup	2825.22468	0.01571
Woogenellup	2823.2962	0.01558
Woogenellup	2821.36772	0.01545
Woogenellup	2819.43924	0.01534
Woogenellup	2817.51076	0.01523
Woogenellup	2815.58228	0.01511
Woogenellup	2813.6538	0.01498
Woogenellup	2811.72532	0.01485
Woogenellup	2809.79684	0.01473
Woogenellup	2807.86836	0.01463
Woogenellup	2805.93987	0.01454
Woogenellup	2804.01139	0.01447
Woogenellup	2802.08291	0.01438
Woogenellup	2800.15443	0.01429
Woogenellup	2798.22595	0.01421
Woogenellup	2796.29747	0.01415
Woogenellup	2794.36899	0.0141
Woogenellup	2792.44051	0.01402
Woogenellup	2790.51203	0.01393
Woogenellup	2788.58355	0.01385
Woogenellup	2786.65506	0.01379
Woogenellup	2784.72658	0.01374
Woogenellup	2782.7981	0.01369
Woogenellup	2780.86962	0.01363
Woogenellup	2778.94114	0.01357
Woogenellup	2777.01266	0.01352
Woogenellup	2775.08418	0.01348
Woogenellup	2773.1557	0.01344
Woogenellup	2771.22722	0.01341
Woogenellup	2769.29874	0.01338
Woogenellup	2767.37025	0.01335
Woogenellup	2765.44177	0.01332
Woogenellup	2763.51329	0.01327
Woogenellup	2761.58481	0.01322
Woogenellup	2759.65633	0.0132
Woogenellup	2757.72785	0.01318
Woogenellup	2755.79937	0.01316
Woogenellup	2753.87089	0.01314
Woogenellup	2751.94241	0.01313
Woogenellup	2750.01393	0.01311
Woogenellup	2748.08544	0.01307
Woogenellup	2746.15696	0.01303
Woogenellup	2744.22848	0.01302
Woogenellup	2742.3	0.01301
Woogenellup	2740.37152	0.01298
Woogenellup	2738.44304	0.01294
Woogenellup	2736.51456	0.0129
Woogenellup	2734.58608	0.01289
Woogenellup	2732.6576	0.01289
Woogenellup	2730.72912	0.01287
Woogenellup	2728.80063	0.01284
Woogenellup	2726.87215	0.01282
Woogenellup	2724.94367	0.01279
Woogenellup	2723.01519	0.01275
Woogenellup	2721.08671	0.0127
Woogenellup	2719.15823	0.01267
Woogenellup	2717.22975	0.01265
Woogenellup	2715.30127	0.01263
Woogenellup	2713.37279	0.01258
Woogenellup	2711.4443	0.01253
Woogenellup	2709.51582	0.01248
Woogenellup	2707.58734	0.01243
Woogenellup	2705.65886	0.01239
Woogenellup	2703.73038	0.01235
Woogenellup	2701.8019	0.01231
Woogenellup	2699.87342	0.01227
Woogenellup	2697.94494	0.01223
Woogenellup	2696.01646	0.01219
