Cultivar	IncubationDays 	Wavelenght	Absorbance
Antas 	84	2258.25127	0.00182
Antas 	84	2256.32279	0.0018
Antas 	84	2254.3943	0.00179
Antas 	84	2252.46582	0.00179
Antas 	84	2250.53734	0.00179
Antas 	84	2248.60886	0.00178
Antas 	84	2246.68038	0.00176
Antas 	84	2244.7519	0.00174
Antas 	84	2242.82342	0.00172
Antas 	84	2240.89494	0.00171
Antas 	84	2238.96646	0.00172
Antas 	84	2237.03798	0.00173
Antas 	84	2235.10949	0.00174
Antas 	84	2233.18101	0.00173
Antas 	84	2231.25253	0.00172
Antas 	84	2229.32405	0.00173
Antas 	84	2227.39557	0.00173
Antas 	84	2225.46709	0.00172
Antas 	84	2223.53861	0.0017
Antas 	84	2221.61013	0.00168
Antas 	84	2219.68165	0.00167
Antas 	84	2217.75317	0.00167
Antas 	84	2215.82468	0.00168
Antas 	84	2213.8962	0.00169
Antas 	84	2211.96772	0.0017
Antas 	84	2210.03924	0.00171
Antas 	84	2208.11076	0.00171
Antas 	84	2206.18228	0.00171
Antas 	84	2204.2538	0.00171
Antas 	84	2202.32532	0.00172
Antas 	84	2200.39684	0.00174
Antas 	84	2198.46836	0.00175
Antas 	84	2196.53987	0.00175
Antas 	84	2194.61139	0.00175
Antas 	84	2192.68291	0.00175
Antas 	84	2190.75443	0.00177
Antas 	84	2188.82595	0.00177
Antas 	84	2186.89747	0.00176
Antas 	84	2184.96899	0.00175
Antas 	84	2183.04051	0.00175
Antas 	84	2181.11203	0.00176
Antas 	84	2179.18355	0.00176
Antas 	84	2177.25506	0.00176
Antas 	84	2175.32658	0.00176
Antas 	84	2173.3981	0.00177
Antas 	84	2171.46962	0.00178
Antas 	84	2169.54114	0.00179
Antas 	84	2167.61266	0.00178
Antas 	84	2165.68418	0.00178
Antas 	84	2163.7557	0.00178
Antas 	84	2161.82722	0.00178
Antas 	84	2159.89874	0.00178
Antas 	84	2157.97025	0.00178
Antas 	84	2156.04177	0.00177
Antas 	84	2154.11329	0.00176
Antas 	84	2152.18481	0.00177
Antas 	84	2150.25633	0.00179
Antas 	84	2148.32785	0.0018
Antas 	84	2146.39937	0.00179
Antas 	84	2144.47089	0.00178
Antas 	84	2142.54241	0.00178
Antas 	84	2140.61392	0.00178
Antas 	84	2138.68544	0.0018
Antas 	84	2136.75696	0.00179
Antas 	84	2134.82848	0.00178
Antas 	84	2132.9	0.00177
Antas 	84	2130.97152	0.00177
Antas 	84	2129.04304	0.00177
Antas 	84	2127.11456	0.00175
Antas 	84	2125.18608	0.00174
Antas 	84	2123.2576	0.00174
Antas 	84	2121.32911	0.00173
Antas 	84	2119.40063	0.00172
Antas 	84	2117.47215	0.00172
Antas 	84	2115.54367	0.00173
Antas 	84	2113.61519	0.00174
Antas 	84	2111.68671	0.00172
Antas 	84	2109.75823	0.00171
Antas 	84	2107.82975	0.0017
Antas 	84	2105.90127	0.00168
Antas 	84	2103.97279	0.00166
Antas 	84	2102.0443	0.00166
Antas 	84	2100.11582	0.00167
Antas 	84	2098.18734	0.00166
Antas 	84	2096.25886	0.00163
Antas 	84	2094.33038	0.0016
Antas 	84	2092.4019	0.00159
Antas 	84	2090.47342	0.00158
Antas 	84	2088.54494	0.00158
Antas 	84	2086.61646	0.0016
Antas 	84	2084.68798	0.0016
Antas 	84	2082.75949	0.00159
Antas 	84	2080.83101	0.00158
Antas 	84	2078.90253	0.00158
Antas 	84	2076.97405	0.00156
Antas 	84	2075.04557	0.00155
Antas 	84	2073.11709	0.00154
Antas 	84	2071.18861	0.00153
Antas 	84	2069.26013	0.00152
Antas 	84	2067.33165	0.00153
Antas 	84	2065.40317	0.00153
Antas 	84	2063.47468	0.00151
Antas 	84	2061.5462	0.00149
Antas 	84	2059.61772	0.00149
Antas 	84	2057.68924	0.00149
Antas 	84	2055.76076	0.00149
Antas 	84	2053.83228	0.00149
Antas 	84	2051.9038	0.0015
Antas 	84	2049.97532	0.00149
Antas 	84	2048.04684	0.00148
Antas 	84	2046.11836	0.00148
Antas 	84	2044.18987	0.00147
Antas 	84	2042.26139	0.00145
Antas 	84	2040.33291	0.00142
Antas 	84	2038.40443	0.0014
Antas 	84	2036.47595	0.0014
Antas 	84	2034.54747	0.0014
Antas 	84	2032.61899	0.0014
Antas 	84	2030.69051	0.0014
Antas 	84	2028.76203	0.0014
Antas 	84	2026.83355	0.00139
Antas 	84	2024.90506	0.00139
Antas 	84	2022.97658	0.0014
Antas 	84	2021.0481	0.0014
Antas 	84	2019.11962	0.0014
Antas 	84	2017.19114	0.00137
Antas 	84	2015.26266	0.00134
Antas 	84	2013.33418	0.00133
Antas 	84	2011.4057	0.00133
Antas 	84	2009.47722	0.00131
Antas 	84	2007.54873	0.00129
Antas 	84	2005.62025	0.00127
Antas 	84	2003.69177	0.00126
Antas 	84	2001.76329	0.00126
Antas 	84	1999.83481	0.00127
Antas 	84	1997.90633	0.00125
Antas 	84	1995.97785	0.00126
Antas 	84	1994.04937	0.00128
Antas 	84	1992.12089	0.00124
Antas 	84	1990.19241	0.00117
Antas 	84	1988.26392	0.00114
Antas 	84	1986.33544	0.00115
Antas 	84	1984.40696	0.00115
Antas 	84	1982.47848	0.00115
Antas 	84	1980.55	0.00114
Antas 	84	1978.62152	0.00114
Antas 	84	1976.69304	0.00113
Antas 	84	1974.76456	0.00112
Antas 	84	1972.83608	0.00111
Antas 	84	1970.9076	0.00113
Antas 	84	1968.97911	0.00116
Antas 	84	1967.05063	0.00112
Antas 	84	1965.12215	0.00105
Antas 	84	1963.19367	0.00105
Antas 	84	1961.26519	0.00107
Antas 	84	1959.33671	0.00107
Antas 	84	1957.40823	0.00106
Antas 	84	1955.47975	0.00104
Antas 	84	1953.55127	0.00103
Antas 	84	1951.62279	0.00104
Antas 	84	1949.6943	0.00106
Antas 	84	1947.76582	0.00109
Antas 	84	1945.83734	0.00112
Antas 	84	1943.90886	0.0011
Antas 	84	1941.98038	0.001
Antas 	84	1940.0519	0.00093
Antas 	84	1938.12342	0.00095
Antas 	84	1936.19494	0.00098
Antas 	84	1934.26646	0.00099
Antas 	84	1932.33798	0.00098
Antas 	84	1930.40949	0.00095
Antas 	84	1928.48101	0.00095
Antas 	84	1926.55253	0.00099
Antas 	84	1924.62405	0.00103
Antas 	84	1922.69557	0.00098
Antas 	84	1920.76709	0.00095
Antas 	84	1918.83861	0.00094
Antas 	84	1916.91013	0.00087
Antas 	84	1914.98165	0.00086
Antas 	84	1913.05317	0.00093
Antas 	84	1911.12468	0.00098
Antas 	84	1909.1962	0.00095
Antas 	84	1907.26772	0.0009
Antas 	84	1905.33924	0.00089
Antas 	84	1903.41076	0.00089
Antas 	84	1901.48228	0.00089
Antas 	84	1899.5538	0.00091
Antas 	84	1897.62532	0.00094
Antas 	84	1895.69684	0.00094
Antas 	84	1893.76836	0.00091
Antas 	84	1891.83987	0.00094
Antas 	84	1889.91139	0.00092
Antas 	84	1887.98291	0.00084
Antas 	84	1886.05443	0.00084
Antas 	84	1884.12595	0.00086
Antas 	84	1882.19747	0.00086
Antas 	84	1880.26899	0.00088
Antas 	84	1878.34051	0.00089
Antas 	84	1876.41203	0.00089
Antas 	84	1874.48355	0.00092
Antas 	84	1872.55506	0.00104
Antas 	84	1870.62658	0.00115
Antas 	84	1868.6981	0.00103
Antas 	84	1866.76962	0.0008
Antas 	84	1864.84114	0.00078
Antas 	84	1862.91266	0.00086
Antas 	84	1860.98418	0.00089
Antas 	84	1859.0557	0.00089
Antas 	84	1857.12722	0.00086
Antas 	84	1855.19873	0.00085
Antas 	84	1853.27025	0.00086
Antas 	84	1851.34177	0.00089
Antas 	84	1849.41329	0.00096
Antas 	84	1847.48481	0.00104
Antas 	84	1845.55633	0.00104
Antas 	84	1843.62785	0.00085
Antas 	84	1841.69937	0.00077
Antas 	84	1839.77089	0.00087
Antas 	84	1837.84241	0.00093
Antas 	84	1835.91392	0.00093
Antas 	84	1833.98544	0.00101
Antas 	84	1832.05696	0.00115
Antas 	84	1830.12848	0.00112
Antas 	84	1828.2	0.00099
Antas 	84	1826.27152	0.00099
Antas 	84	1824.34304	0.00097
Antas 	84	1822.41456	0.00095
Antas 	84	1820.48608	0.00102
Antas 	84	1818.5576	0.00107
Antas 	84	1816.62911	0.00107
Antas 	84	1814.70063	0.00111
Antas 	84	1812.77215	0.00119
Antas 	84	1810.84367	0.00117
Antas 	84	1808.91519	0.00109
Antas 	84	1806.98671	0.0011
Antas 	84	1805.05823	0.0012
Antas 	84	1803.12975	0.00131
Antas 	84	1801.20127	0.00132
Antas 	84	1799.27279	0.00127
Antas 	84	1797.3443	0.00133
Antas 	84	1795.41582	0.00149
Antas 	84	1793.48734	0.00155
Antas 	84	1791.55886	0.00134
Antas 	84	1789.63038	0.00124
Antas 	84	1787.7019	0.00139
Antas 	84	1785.77342	0.00155
Antas 	84	1783.84494	0.00164
Antas 	84	1781.91646	0.00171
Antas 	84	1779.98798	0.00175
Antas 	84	1778.05949	0.00184
Antas 	84	1776.13101	0.00207
Antas 	84	1774.20253	0.00234
Antas 	84	1772.27405	0.00241
Antas 	84	1770.34557	0.00242
Antas 	84	1768.41709	0.00266
Antas 	84	1766.48861	0.00304
Antas 	84	1764.56013	0.00351
Antas 	84	1762.63165	0.00395
Antas 	84	1760.70317	0.00433
Antas 	84	1758.77468	0.00475
Antas 	84	1756.8462	0.0052
Antas 	84	1754.91772	0.00567
Antas 	84	1752.98924	0.00618
Antas 	84	1751.06076	0.00666
Antas 	84	1749.13228	0.00703
Antas 	84	1747.2038	0.00749
Antas 	84	1745.27532	0.00817
Antas 	84	1743.34684	0.00905
Antas 	84	1741.41836	0.01009
Antas 	84	1739.48987	0.01131
Antas 	84	1737.56139	0.01255
Antas 	84	1735.63291	0.01367
Antas 	84	1733.70443	0.01461
Antas 	84	1731.77595	0.015
Antas 	84	1729.84747	0.01499
Antas 	84	1727.91899	0.01471
Antas 	84	1725.99051	0.01426
Antas 	84	1724.06203	0.01359
Antas 	84	1722.13354	0.01291
Antas 	84	1720.20506	0.01255
Antas 	84	1718.27658	0.01206
Antas 	84	1716.3481	0.01093
Antas 	84	1714.41962	0.01022
Antas 	84	1712.49114	0.01014
Antas 	84	1710.56266	0.01025
Antas 	84	1708.63418	0.0104
Antas 	84	1706.7057	0.01051
Antas 	84	1704.77722	0.0106
Antas 	84	1702.84873	0.01087
Antas 	84	1700.92025	0.01123
Antas 	84	1698.99177	0.01148
Antas 	84	1697.06329	0.01177
Antas 	84	1695.13481	0.01222
Antas 	84	1693.20633	0.01283
Antas 	84	1691.27785	0.01357
Antas 	84	1689.34937	0.01439
Antas 	84	1687.42089	0.01523
Antas 	84	1685.49241	0.01604
Antas 	84	1683.56392	0.01667
Antas 	84	1681.63544	0.01724
Antas 	84	1679.70696	0.01798
Antas 	84	1677.77848	0.01877
Antas 	84	1675.85	0.01955
Antas 	84	1673.92152	0.02037
Antas 	84	1671.99304	0.02125
Antas 	84	1670.06456	0.02212
Antas 	84	1668.13608	0.02295
Antas 	84	1666.2076	0.02381
Antas 	84	1664.27911	0.02474
Antas 	84	1662.35063	0.02568
Antas 	84	1660.42215	0.02654
Antas 	84	1658.49367	0.02742
Antas 	84	1656.56519	0.02834
Antas 	84	1654.63671	0.02925
Antas 	84	1652.70823	0.02992
Antas 	84	1650.77975	0.03054
Antas 	84	1648.85127	0.03132
Antas 	84	1646.92279	0.03194
Antas 	84	1644.9943	0.0323
Antas 	84	1643.06582	0.03277
Antas 	84	1641.13734	0.03333
Antas 	84	1639.20886	0.0339
Antas 	84	1637.28038	0.03433
Antas 	84	1635.3519	0.0342
Antas 	84	1633.42342	0.03409
Antas 	84	1631.49494	0.03434
Antas 	84	1629.56646	0.03453
Antas 	84	1627.63798	0.03452
Antas 	84	1625.70949	0.03446
Antas 	84	1623.78101	0.03426
Antas 	84	1621.85253	0.03396
Antas 	84	1619.92405	0.03396
Antas 	84	1617.99557	0.03396
Antas 	84	1616.06709	0.03345
Antas 	84	1614.13861	0.03304
Antas 	84	1612.21013	0.03293
Antas 	84	1610.28165	0.0327
Antas 	84	1608.35317	0.03225
Antas 	84	1606.42468	0.03176
Antas 	84	1604.4962	0.03131
Antas 	84	1602.56772	0.03075
Antas 	84	1600.63924	0.03008
Antas 	84	1598.71076	0.02943
Antas 	84	1596.78228	0.02874
Antas 	84	1594.8538	0.02789
Antas 	84	1592.92532	0.02698
Antas 	84	1590.99684	0.02607
Antas 	84	1589.06836	0.02513
Antas 	84	1587.13987	0.02418
Antas 	84	1585.21139	0.02325
Antas 	84	1583.28291	0.02236
Antas 	84	1581.35443	0.02158
Antas 	84	1579.42595	0.02103
Antas 	84	1577.49747	0.02036
Antas 	84	1575.56899	0.01913
Antas 	84	1573.64051	0.01841
Antas 	84	1571.71203	0.01823
Antas 	84	1569.78354	0.01776
Antas 	84	1567.85506	0.01719
Antas 	84	1565.92658	0.01702
Antas 	84	1563.9981	0.01702
Antas 	84	1562.06962	0.01717
Antas 	84	1560.14114	0.01729
Antas 	84	1558.21266	0.0166
Antas 	84	1556.28418	0.01626
Antas 	84	1554.3557	0.0164
Antas 	84	1552.42722	0.01652
Antas 	84	1550.49873	0.01657
Antas 	84	1548.57025	0.01662
Antas 	84	1546.64177	0.01681
Antas 	84	1544.71329	0.01705
Antas 	84	1542.78481	0.01714
Antas 	84	1540.85633	0.01662
Antas 	84	1538.92785	0.01574
Antas 	84	1536.99937	0.01571
Antas 	84	1535.07089	0.01583
Antas 	84	1533.14241	0.01555
Antas 	84	1531.21392	0.01524
Antas 	84	1529.28544	0.01524
Antas 	84	1527.35696	0.01519
Antas 	84	1525.42848	0.01503
Antas 	84	1523.5	0.01496
Antas 	84	1521.57152	0.01479
Antas 	84	1519.64304	0.01458
Antas 	84	1517.71456	0.01435
Antas 	84	1515.78608	0.01389
Antas 	84	1513.8576	0.01349
Antas 	84	1511.92911	0.01328
Antas 	84	1510.00063	0.01317
Antas 	84	1508.07215	0.0127
Antas 	84	1506.14367	0.0111
Antas 	84	1504.21519	0.01048
Antas 	84	1502.28671	0.01049
Antas 	84	1500.35823	0.01046
Antas 	84	1498.42975	0.0102
Antas 	84	1496.50127	0.00972
Antas 	84	1494.57279	0.0095
Antas 	84	1492.6443	0.00961
Antas 	84	1490.71582	0.00973
Antas 	84	1488.78734	0.00961
Antas 	84	1486.85886	0.0096
Antas 	84	1484.93038	0.00988
Antas 	84	1483.0019	0.01028
Antas 	84	1481.07342	0.01075
Antas 	84	1479.14494	0.01128
Antas 	84	1477.21646	0.01196
Antas 	84	1475.28798	0.0128
Antas 	84	1473.35949	0.01384
Antas 	84	1471.43101	0.01502
Antas 	84	1469.50253	0.01609
Antas 	84	1467.57405	0.01705
Antas 	84	1465.64557	0.01789
Antas 	84	1463.71709	0.01851
Antas 	84	1461.78861	0.01907
Antas 	84	1459.86013	0.01966
Antas 	84	1457.93165	0.02012
Antas 	84	1456.00317	0.02023
Antas 	84	1454.07468	0.02051
Antas 	84	1452.1462	0.02094
Antas 	84	1450.21772	0.02138
Antas 	84	1448.28924	0.0218
Antas 	84	1446.36076	0.02222
Antas 	84	1444.43228	0.02271
Antas 	84	1442.5038	0.02325
Antas 	84	1440.57532	0.02383
Antas 	84	1438.64684	0.02439
Antas 	84	1436.71836	0.02487
Antas 	84	1434.78987	0.02524
Antas 	84	1432.86139	0.02563
Antas 	84	1430.93291	0.02596
Antas 	84	1429.00443	0.02612
Antas 	84	1427.07595	0.02626
Antas 	84	1425.14747	0.02637
Antas 	84	1423.21899	0.02638
Antas 	84	1421.29051	0.02635
Antas 	84	1419.36203	0.02608
Antas 	84	1417.43354	0.02548
Antas 	84	1415.50506	0.02509
Antas 	84	1413.57658	0.02478
Antas 	84	1411.6481	0.0243
Antas 	84	1409.71962	0.02372
Antas 	84	1407.79114	0.02321
Antas 	84	1405.86266	0.02268
Antas 	84	1403.93418	0.02208
Antas 	84	1402.0057	0.02169
Antas 	84	1400.07722	0.0214
Antas 	84	1398.14873	0.02102
Antas 	84	1396.22025	0.02063
Antas 	84	1394.29177	0.02031
Antas 	84	1392.36329	0.0202
Antas 	84	1390.43481	0.02035
Antas 	84	1388.50633	0.02057
Antas 	84	1386.57785	0.02078
Antas 	84	1384.64937	0.02109
Antas 	84	1382.72089	0.0215
Antas 	84	1380.79241	0.02192
Antas 	84	1378.86392	0.02229
Antas 	84	1376.93544	0.02261
Antas 	84	1375.00696	0.02284
Antas 	84	1373.07848	0.02297
Antas 	84	1371.15	0.02309
Antas 	84	1369.22152	0.02318
Antas 	84	1367.29304	0.02318
Antas 	84	1365.36456	0.02315
Antas 	84	1363.43608	0.023
Antas 	84	1361.5076	0.02271
Antas 	84	1359.57911	0.02255
Antas 	84	1357.65063	0.02251
Antas 	84	1355.72215	0.02246
Antas 	84	1353.79367	0.02238
Antas 	84	1351.86519	0.02235
Antas 	84	1349.93671	0.02239
Antas 	84	1348.00823	0.02251
Antas 	84	1346.07975	0.02274
Antas 	84	1344.15127	0.02306
Antas 	84	1342.22279	0.02344
Antas 	84	1340.2943	0.02381
Antas 	84	1338.36582	0.02408
Antas 	84	1336.43734	0.02426
Antas 	84	1334.50886	0.02439
Antas 	84	1332.58038	0.02446
Antas 	84	1330.6519	0.02448
Antas 	84	1328.72342	0.02449
Antas 	84	1326.79494	0.02457
Antas 	84	1324.86646	0.02473
Antas 	84	1322.93798	0.02493
Antas 	84	1321.00949	0.02511
Antas 	84	1319.08101	0.02515
Antas 	84	1317.15253	0.02503
Antas 	84	1315.22405	0.02476
Antas 	84	1313.29557	0.02434
Antas 	84	1311.36709	0.02382
Antas 	84	1309.43861	0.02326
Antas 	84	1307.51013	0.02267
Antas 	84	1305.58165	0.02207
Antas 	84	1303.65317	0.02151
Antas 	84	1301.72468	0.021
Antas 	84	1299.7962	0.02054
Antas 	84	1297.86772	0.02012
Antas 	84	1295.93924	0.01979
Antas 	84	1294.01076	0.01956
Antas 	84	1292.08228	0.0194
Antas 	84	1290.1538	0.01932
Antas 	84	1288.22532	0.01933
Antas 	84	1286.29684	0.01944
Antas 	84	1284.36835	0.01963
Antas 	84	1282.43987	0.01982
Antas 	84	1280.51139	0.01995
Antas 	84	1278.58291	0.02002
Antas 	84	1276.65443	0.02012
Antas 	84	1274.72595	0.02029
Antas 	84	1272.79747	0.02053
Antas 	84	1270.86899	0.02084
Antas 	84	1268.94051	0.0212
Antas 	84	1267.01203	0.02161
Antas 	84	1265.08354	0.02207
Antas 	84	1263.15506	0.02259
Antas 	84	1261.22658	0.02312
Antas 	84	1259.2981	0.02363
Antas 	84	1257.36962	0.02408
Antas 	84	1255.44114	0.0245
Antas 	84	1253.51266	0.02486
Antas 	84	1251.58418	0.02515
Antas 	84	1249.6557	0.02536
Antas 	84	1247.72722	0.02549
Antas 	84	1245.79873	0.02551
Antas 	84	1243.87025	0.02542
Antas 	84	1241.94177	0.02521
Antas 	84	1240.01329	0.02493
Antas 	84	1238.08481	0.02458
Antas 	84	1236.15633	0.02415
Antas 	84	1234.22785	0.02363
Antas 	84	1232.29937	0.02302
Antas 	84	1230.37089	0.02235
Antas 	84	1228.44241	0.02167
Antas 	84	1226.51392	0.02099
Antas 	84	1224.58544	0.02036
Antas 	84	1222.65696	0.01982
Antas 	84	1220.72848	0.01936
Antas 	84	1218.8	0.01899
Antas 	84	1216.87152	0.01871
Antas 	84	1214.94304	0.01853
Antas 	84	1213.01456	0.01845
Antas 	84	1211.08608	0.01844
Antas 	84	1209.1576	0.01849
Antas 	84	1207.22911	0.01853
Antas 	84	1205.30063	0.01852
Antas 	84	1203.37215	0.0184
Antas 	84	1201.44367	0.01817
Antas 	84	1199.51519	0.01784
Antas 	84	1197.58671	0.01744
Antas 	84	1195.65823	0.01703
Antas 	84	1193.72975	0.0167
Antas 	84	1191.80127	0.01651
Antas 	84	1189.87279	0.01649
Antas 	84	1187.9443	0.0167
Antas 	84	1186.01582	0.01713
Antas 	84	1184.08734	0.01782
Antas 	84	1182.15886	0.01879
Antas 	84	1180.23038	0.02003
Antas 	84	1178.3019	0.02153
Antas 	84	1176.37342	0.02329
Antas 	84	1174.44494	0.02528
Antas 	84	1172.51646	0.02747
Antas 	84	1170.58798	0.02972
Antas 	84	1168.65949	0.03184
Antas 	84	1166.73101	0.03367
Antas 	84	1164.80253	0.03508
Antas 	84	1162.87405	0.03608
Antas 	84	1160.94557	0.03669
Antas 	84	1159.01709	0.03704
Antas 	84	1157.08861	0.03722
Antas 	84	1155.16013	0.03732
Antas 	84	1153.23165	0.03733
Antas 	84	1151.30317	0.0373
Antas 	84	1149.37468	0.03726
Antas 	84	1147.4462	0.0371
Antas 	84	1145.51772	0.03678
Antas 	84	1143.58924	0.03636
Antas 	84	1141.66076	0.03594
Antas 	84	1139.73228	0.03561
Antas 	84	1137.8038	0.03546
Antas 	84	1135.87532	0.03549
Antas 	84	1133.94684	0.03573
Antas 	84	1132.01835	0.03623
Antas 	84	1130.08987	0.03702
Antas 	84	1128.16139	0.03809
Antas 	84	1126.23291	0.03936
Antas 	84	1124.30443	0.04079
Antas 	84	1122.37595	0.04244
Antas 	84	1120.44747	0.04434
Antas 	84	1118.51899	0.04651
Antas 	84	1116.59051	0.04892
Antas 	84	1114.66203	0.0514
Antas 	84	1112.73354	0.05371
Antas 	84	1110.80506	0.05576
Antas 	84	1108.87658	0.05757
Antas 	84	1106.9481	0.05908
Antas 	84	1105.01962	0.06024
Antas 	84	1103.09114	0.06105
Antas 	84	1101.16266	0.06158
Antas 	84	1099.23418	0.06197
Antas 	84	1097.3057	0.06224
Antas 	84	1095.37722	0.06236
Antas 	84	1093.44873	0.06235
Antas 	84	1091.52025	0.06225
Antas 	84	1089.59177	0.06214
Antas 	84	1087.66329	0.06218
Antas 	84	1085.73481	0.0625
Antas 	84	1083.80633	0.06314
Antas 	84	1081.87785	0.06413
Antas 	84	1079.94937	0.0654
Antas 	84	1078.02089	0.06679
Antas 	84	1076.09241	0.06819
Antas 	84	1074.16392	0.06957
Antas 	84	1072.23544	0.07098
Antas 	84	1070.30696	0.07247
Antas 	84	1068.37848	0.07415
Antas 	84	1066.45	0.07608
Antas 	84	1064.52152	0.0782
Antas 	84	1062.59304	0.08029
Antas 	84	1060.66456	0.08217
Antas 	84	1058.73608	0.08377
Antas 	84	1056.8076	0.08514
Antas 	84	1054.87911	0.08629
Antas 	84	1052.95063	0.08723
Antas 	84	1051.02215	0.08797
Antas 	84	1049.09367	0.08856
Antas 	84	1047.16519	0.08908
Antas 	84	1045.23671	0.08962
Antas 	84	1043.30823	0.09032
Antas 	84	1041.37975	0.09138
Antas 	84	1039.45127	0.09285
Antas 	84	1037.52279	0.09455
Antas 	84	1035.5943	0.09611
Antas 	84	1033.66582	0.09728
Antas 	84	1031.73734	0.09795
Antas 	84	1029.80886	0.09813
Antas 	84	1027.88038	0.09791
Antas 	84	1025.9519	0.0974
Antas 	84	1024.02342	0.09672
Antas 	84	1022.09494	0.09593
Antas 	84	1020.16646	0.09506
Antas 	84	1018.23798	0.09414
Antas 	84	1016.30949	0.09323
Antas 	84	1014.38101	0.09236
Antas 	84	1012.45253	0.09154
Antas 	84	1010.52405	0.09076
Antas 	84	1008.59557	0.08995
Antas 	84	1006.66709	0.08894
Antas 	84	1004.73861	0.08761
Antas 	84	1002.81013	0.08598
Antas 	84	1000.88165	0.08418
Antas 	84	998.95316	0.08242
Antas 	84	997.02468	0.08093
Antas 	84	995.0962	0.07982
Antas 	84	993.16772	0.07904
Antas 	84	991.23924	0.07843
Antas 	84	989.31076	0.07781
Antas 	84	987.38228	0.07699
Antas 	84	985.4538	0.07587
Antas 	84	983.52532	0.07439
Antas 	84	981.59684	0.07266
Antas 	84	979.66835	0.07091
Antas 	84	977.73987	0.06926
Antas 	84	975.81139	0.06775
Antas 	84	973.88291	0.06641
Antas 	84	971.95443	0.06523
Antas 	84	970.02595	0.0642
Antas 	84	968.09747	0.06327
Antas 	84	966.16899	0.06238
Antas 	84	964.24051	0.06148
Antas 	84	962.31203	0.06052
Antas 	84	960.38354	0.05946
Antas 	84	958.45506	0.0583
Antas 	84	956.52658	0.05695
Antas 	84	954.5981	0.05537
Antas 	84	952.66962	0.05358
Antas 	84	950.74114	0.05166
Antas 	84	948.81266	0.04968
Antas 	84	946.88418	0.04773
Antas 	84	944.9557	0.04586
Antas 	84	943.02722	0.04416
Antas 	84	941.09873	0.04268
Antas 	84	939.17025	0.04142
Antas 	84	937.24177	0.04036
Antas 	84	935.31329	0.03946
Antas 	84	933.38481	0.03875
Antas 	84	931.45633	0.03819
Antas 	84	929.52785	0.03777
Antas 	84	927.59937	0.03742
Antas 	84	925.67089	0.0371
Antas 	84	923.74241	0.0368
Antas 	84	921.81392	0.03654
Antas 	84	919.88544	0.03634
Antas 	84	917.95696	0.03617
Antas 	84	916.02848	0.03603
Antas 	84	914.1	0.03597
Antas 	84	912.17152	0.03602
Antas 	84	910.24304	0.03619
Antas 	84	908.31456	0.03655
Antas 	84	906.38608	0.03717
Antas 	84	904.4576	0.03802
Antas 	84	902.52911	0.039
Antas 	84	900.60063	0.03996
Antas 	84	898.67215	0.04071
Antas 	84	896.74367	0.04106
Antas 	84	894.81519	0.04095
Antas 	84	892.88671	0.04044
Antas 	84	890.95823	0.0396
Antas 	84	889.02975	0.03856
Antas 	84	887.10127	0.03752
Antas 	84	885.17279	0.03656
Antas 	84	883.2443	0.03569
Antas 	84	881.31582	0.03492
Antas 	84	879.38734	0.0343
Antas 	84	877.45886	0.03381
Antas 	84	875.53038	0.03336
Antas 	84	873.6019	0.03297
Antas 	84	871.67342	0.03266
Antas 	84	869.74494	0.03237
Antas 	84	867.81646	0.03213
Antas 	84	865.88798	0.03202
Antas 	84	863.95949	0.03201
Antas 	84	862.03101	0.03211
Antas 	84	860.10253	0.03232
Antas 	84	858.17405	0.03253
Antas 	84	856.24557	0.03261
Antas 	84	854.31709	0.03259
Antas 	84	852.38861	0.03251
Antas 	84	850.46013	0.0324
Antas 	84	848.53165	0.03235
Antas 	84	846.60316	0.03242
Antas 	84	844.67468	0.03261
Antas 	84	842.7462	0.03295
Antas 	84	840.81772	0.03343
Antas 	84	838.88924	0.03401
Antas 	84	836.96076	0.03453
Antas 	84	835.03228	0.03488
Antas 	84	833.1038	0.03507
Antas 	84	831.17532	0.03514
Antas 	84	829.24684	0.03517
Antas 	84	827.31835	0.0352
Antas 	84	825.38987	0.03524
Antas 	84	823.46139	0.03528
Antas 	84	821.53291	0.03529
Antas 	84	819.60443	0.0353
Antas 	84	817.67595	0.03534
Antas 	84	815.74747	0.03538
Antas 	84	813.81899	0.03538
Antas 	84	811.89051	0.03536
Antas 	84	809.96203	0.03537
Antas 	84	808.03354	0.0354
Antas 	84	806.10506	0.03546
Antas 	84	804.17658	0.03554
Antas 	84	802.2481	0.03565
Antas 	84	800.31962	0.03578
Antas 	84	798.39114	0.03595
Antas 	84	796.46266	0.03613
Antas 	84	794.53418	0.03635
Antas 	84	792.6057	0.0366
Antas 	84	790.67722	0.03696
Antas 	84	788.74873	0.03739
Antas 	84	786.82025	0.03775
Antas 	84	784.89177	0.03805
Antas 	84	782.96329	0.03839
Antas 	84	781.03481	0.03879
Antas 	84	779.10633	0.03915
Antas 	84	777.17785	0.03943
Antas 	84	775.24937	0.03967
Antas 	84	773.32089	0.03993
Antas 	84	771.39241	0.04023
Antas 	84	769.46392	0.04047
Antas 	84	767.53544	0.04069
Antas 	84	765.60696	0.04094
Antas 	84	763.67848	0.04122
Antas 	84	761.75	0.04146
Antas 	84	759.82152	0.04167
Antas 	84	757.89304	0.04186
Antas 	84	755.96456	0.04198
Antas 	84	754.03608	0.04203
Antas 	84	752.1076	0.04215
Antas 	84	750.17911	0.04241
Antas 	84	748.25063	0.04274
