"LocationYear" "Date" "Tx" "Tm" "Pp" "TTday" "TTday_s" "diff"
"4885" "Adelaide1978" 1978-11-15 27.2 9.4 14.8 16.467985 18.3 111.124706513881
"4886" "Adelaide1978" 1978-11-16 25.4 10 14.83 16.4373 17.7 107.681918563268
"4887" "Adelaide1978" 1978-11-17 22.9 12 14.86 16.90205 17.45 103.241914442331
"4888" "Adelaide1978" 1978-11-18 20.8 10.6 14.88 15.72699 15.7 99.8283841981206
"4889" "Adelaide1978" 1978-11-19 27.7 6.5 14.91 15.2619 17.1 112.043716706308
"4890" "Adelaide1978" 1978-11-20 31.6 12.5 14.93 17.953555 22.05 122.816901722249
"4891" "Adelaide1978" 1978-11-21 33.5 12.5 14.96 17.59455 23 130.722297529633
"4892" "Adelaide1978" 1978-11-22 37.1 14.1 14.98 17.151875 25.6 149.254819079547
"4893" "Adelaide1978" 1978-11-23 38.8 21.3 15 17.1640625 30.05 175.075102412381
"4894" "Adelaide1978" 1978-11-24 18.5 13.5 15.03 16.04975 16 99.6900263243976
"4895" "Adelaide1978" 1978-11-25 20.2 12 15.05 16.17709 16.1 99.5234618834413
"4896" "Adelaide1978" 1978-11-26 25.2 7.4 15.07 15.2311 16.3 107.017877894571
"4897" "Adelaide1978" 1978-11-27 24.3 11 15.09 16.69585 17.65 105.714893221968
"4898" "Adelaide1978" 1978-11-28 21 9.8 15.11 15.40116 15.4 99.9924680998055
"4899" "Adelaide1978" 1978-11-29 23 8.4 15.13 15.277405 15.7 102.766143857546
"4900" "Adelaide1978" 1978-11-30 25 7.8 15.15 15.3764 16.4 106.656954813871
"4901" "Adelaide1978" 1978-12-01 21.3 8.8 15.16 15.0053125 15.05 100.29781119187
"4902" "Adelaide1978" 1978-12-02 16.8 8.8 15.18 12.8796 12.8 99.3819683841113
"4903" "Adelaide1978" 1978-12-03 18.3 8 15.2 13.252485 13.15 99.2266733371138
"4904" "Adelaide1978" 1978-12-04 27.3 12.5 15.21 17.72001 19.9 112.302419693894
"4905" "Adelaide1978" 1978-12-05 30.5 11 15.23 17.4230875 20.75 119.094850439108
"4906" "Adelaide1978" 1978-12-06 34.5 12.8 15.24 17.499785 23.65 135.144517489786
"4907" "Adelaide1978" 1978-12-07 37.3 19 15.25 17.9855625 28.15 156.514426501812
"4908" "Adelaide1978" 1978-12-08 26.5 22 15.27 20 24.25 121.25
"4909" "Adelaide1978" 1978-12-09 22.8 13.5 15.28 17.56035 18.15 103.35784879003
"4910" "Adelaide1978" 1978-12-10 22.5 11.6 15.29 16.65205 17.05 102.389795850961
"4911" "Adelaide1978" 1978-12-11 27.2 8 15.3 15.8504 17.6 111.038207237672
"4912" "Adelaide1978" 1978-12-12 31.5 12.1 15.31 17.837905 21.8 122.2116610667
"4913" "Adelaide1978" 1978-12-13 33.3 17.2 15.32 18.9970425 25.25 132.915426177522
"4914" "Adelaide1978" 1978-12-14 26 16.8 15.32 19.24689 21.4 111.186794334046
"4915" "Adelaide1978" 1978-12-15 18 14.3 15.33 16.186815 16.15 99.7725618041597
"4916" "Adelaide1978" 1978-12-16 21 11.9 15.34 16.4040675 16.45 100.28000677271
"4917" "Adelaide1978" 1978-12-17 25.3 12 15.34 17.32085 18.65 107.673699616358
"4918" "Adelaide1978" 1978-12-18 28 13.5 15.34 18.1902125 20.75 114.072334229191
"4919" "Adelaide1978" 1978-12-19 28.2 14.2 15.35 18.49055 21.2 114.653160668558
"4920" "Adelaide1978" 1978-12-20 30.2 15.4 15.35 18.99391 22.8 120.038475490302
"4921" "Adelaide1978" 1978-12-21 28.8 14.6 15.35 18.664765 21.7 116.261844175375
"4922" "Adelaide1978" 1978-12-22 22.3 15.4 15.35 18.32905 18.85 102.842209498037
"4923" "Adelaide1978" 1978-12-23 22.3 14 15.35 17.69835 18.15 102.551932807296
"4924" "Adelaide1978" 1978-12-24 27 14 15.35 18.291225 20.5 112.075599091914
"4925" "Adelaide1978" 1978-12-25 28 14 15.35 18.39055 21 114.189080805087
"4926" "Adelaide1978" 1978-12-26 29 14 15.35 18.478625 21.5 116.350648384282
"4927" "Adelaide1978" 1978-12-27 25.3 10 15.34 16.41985 17.65 107.491846758649
"4928" "Adelaide1978" 1978-12-28 31.1 10.2 15.34 17.0906425 20.65 120.826352783402
"4929" "Adelaide1978" 1978-12-29 35.1 14.2 15.33 17.7543125 24.65 138.839507302803
"4930" "Adelaide1978" 1978-12-30 39.4 19 15.33 17.12325 29.2 170.528375162425
"4931" "Adelaide1978" 1978-12-31 27.3 16 15.32 19.0488975 21.65 113.654871627085
"4932" "Christchurch1993" 1993-01-01 16.8 10.3 16.55 13.614675 13.55 99.5249611173238
"4933" "Christchurch1993" 1993-01-02 19.4 13 16.54 16.26368 16.2 99.6084526995121
"4934" "Christchurch1993" 1993-01-03 15.7 9.7 16.52 12.7597 12.7 99.5321206611441
"4935" "Christchurch1993" 1993-01-04 14.4 8.9 16.51 11.704725 11.65 99.5324537740101
"4936" "Christchurch1993" 1993-01-05 15.3 9.8 16.49 12.604725 12.55 99.5658374141443
"4937" "Christchurch1993" 1993-01-06 15 8.4 16.47 11.76567 11.7 99.4418507403318
"4938" "Christchurch1993" 1993-01-07 21.6 8.8 16.45 15.08704 15.2 100.748722081999
"4939" "Christchurch1993" 1993-01-08 19.9 6.5 16.43 13.33333 13.2 99.0000247500062
"4940" "Christchurch1993" 1993-01-09 22.6 8.6 16.41 15.26395 15.6 102.201592641485
"4941" "Christchurch1993" 1993-01-10 21.2 11.3 16.38 16.1720075 16.25 100.482268512428
"4942" "Christchurch1993" 1993-01-11 27.1 14.6 16.36 18.5415625 20.85 112.450069944213
"4943" "Christchurch1993" 1993-01-12 20.9 9.9 16.33 15.421675 15.4 99.8594510648162
"4944" "Christchurch1993" 1993-01-13 25.5 11.4 16.31 17.08545 18.45 107.986620194376
"4945" "Christchurch1993" 1993-01-14 15.8 10.6 16.28 13.25174 13.2 99.6095607067449
"4946" "Christchurch1993" 1993-01-15 17.7 12.1 16.25 14.95572 14.9 99.6274335170757
"4947" "Christchurch1993" 1993-01-16 27.2 12 16.22 17.50974 19.6 111.937698675137
"4948" "Christchurch1993" 1993-01-17 16.7 10.2 16.19 13.514675 13.45 99.521446131705
"4949" "Christchurch1993" 1993-01-18 26 16.5 16.16 19.1489625 21.25 110.972069635626
"4950" "Christchurch1993" 1993-01-19 33.1 13.7 16.12 18.04687 23.4 129.662373586112
"4951" "Christchurch1993" 1993-01-20 19.5 10.2 16.09 14.942535 14.85 99.3807275673104
"4952" "Christchurch1993" 1993-01-21 31.8 12.9 16.05 18.041345 22.35 123.882116327802
"4953" "Christchurch1993" 1993-01-22 24.9 15.8 16.02 18.8038575 20.35 108.222475095868
"4954" "Christchurch1993" 1993-01-23 24.6 6.8 15.98 14.8561 15.7 105.680494880891
"4955" "Christchurch1993" 1993-01-24 19 12.1 15.95 15.618655 15.55 99.5604294992111
"4956" "Christchurch1993" 1993-01-25 19.8 12.9 15.91 16.418655 16.35 99.581847599575
"4957" "Christchurch1993" 1993-01-26 23.2 9.7 15.87 15.91825 16.45 103.340505394751
"4958" "Christchurch1993" 1993-01-27 21.5 6.9 15.83 14.152405 14.2 100.336303264357
"4959" "Christchurch1993" 1993-01-28 17.4 11.1 15.79 14.312685 14.25 99.5620318619463
"4960" "Christchurch1993" 1993-01-29 18.3 12.2 15.75 15.310695 15.25 99.6035777605132
"4961" "Christchurch1993" 1993-01-30 19.9 14.3 15.71 17.15572 17.1 99.6752103671545
"4962" "Christchurch1993" 1993-01-31 28.8 5.5 15.67 15.00335 17.15 114.307804590308
"4963" "Christchurch1993" 1993-02-01 18.3 5.6 15.62 12.076365 11.95 98.9536172515488
"4964" "Christchurch1993" 1993-02-02 21 4.6 15.58 12.87918 12.8 99.3852093068037
"4965" "Christchurch1993" 1993-02-03 14.9 2.8 15.54 8.970395 8.85 98.6578628923253
"4966" "Christchurch1993" 1993-02-04 18.1 8.3 15.49 13.29751 13.2 99.2667048191729
"4967" "Christchurch1993" 1993-02-05 24.3 14 15.45 18.0230475 19.15 106.252840980417
"4968" "Christchurch1993" 1993-02-06 20.1 3.1 15.4 11.76915 11.6 98.5627679144203
"4969" "Christchurch1993" 1993-02-07 20.5 10.8 15.36 15.708265 15.65 99.6290806145682
"4970" "Christchurch1993" 1993-02-08 19.2 10.4 15.31 14.88756 14.8 99.411857953889
"4971" "Christchurch1993" 1993-02-09 31.6 13.3 15.26 18.204715 22.45 123.319700418271
"4972" "Christchurch1993" 1993-02-10 22.8 13.7 15.21 17.65045 18.25 103.396797248795
"4973" "Christchurch1993" 1993-02-11 15.6 11 15.17 13.34577 13.3 99.6570448913776
"4974" "Christchurch1993" 1993-02-12 14.1 11.6 15.12 12.874875 12.85 99.8067942407208
"4975" "Christchurch1993" 1993-02-13 20.1 12.6 15.07 16.424625 16.35 99.5456517272084
"4976" "Christchurch1993" 1993-02-14 19.5 9.6 15.02 14.648505 14.55 99.3275422986851
"4977" "Christchurch1993" 1993-02-15 14.7 4 14.97 9.456465 9.35 98.8741564633296
"4978" "Christchurch1993" 1993-02-16 17.6 6.8 14.92 12.30746 12.2 99.1268710196905
"4979" "Christchurch1993" 1993-02-17 18 9.8 14.87 13.98159 13.9 99.4164469134054
"4980" "Christchurch1993" 1993-02-18 18.6 8.9 14.82 13.846515 13.75 99.3029654032079
"4981" "Christchurch1993" 1993-02-19 19.3 8.4 14.77 13.958455 13.85 99.2230157277435
"4982" "Christchurch1993" 1993-02-20 20.6 12.4 14.72 16.52709 16.5 99.8360872966747
"4983" "Christchurch1993" 1993-02-21 15.5 12.5 14.67 14.02985 14 99.7872393503851
"4984" "Christchurch1993" 1993-02-22 19.1 14.9 14.62 17.04179 17 99.754779280815
"4985" "Christchurch1993" 1993-02-23 19.6 14.1 14.57 16.904725 16.85 99.6762739411614
"4986" "Christchurch1993" 1993-02-24 18.6 14.7 14.52 16.688805 16.65 99.7674788578331
"4987" "Christchurch1993" 1993-02-25 20.3 14.3 14.47 17.3372 17.3 99.7854324804467
"4988" "Christchurch1993" 1993-02-26 30.3 14 14.42 18.5417725 22.15 119.459992295774
"4989" "Christchurch1993" 1993-02-27 25.6 12.8 14.37 17.67136 19.2 108.650381181754
"4990" "Christchurch1993" 1993-02-28 21.9 14.8 14.31 17.98895 18.35 102.007065448511
"4991" "Christchurch1993" 1993-03-01 19.6 14.7 14.26 17.198755 17.15 99.7165201783501
"4992" "Christchurch1993" 1993-03-02 24.9 15.1 14.21 18.523385 20 107.971626136368
"4993" "Christchurch1993" 1993-03-03 26 16.5 14.16 19.1489625 21.25 110.972069635626
"4994" "Christchurch1993" 1993-03-04 25.8 13 14.11 17.77136 19.4 109.164408351415
"4995" "Christchurch1993" 1993-03-05 24 12 14.06 17.094 18 105.300105300105
"4996" "Christchurch1993" 1993-03-06 24.4 11.8 14 17.0737 18.1 106.010999373305
"4997" "Christchurch1993" 1993-03-07 16.9 7.6 13.95 12.342535 12.25 99.2502755714284
"4998" "Christchurch1993" 1993-03-08 16.3 10.1 13.9 13.26169 13.2 99.5348255011239
"4999" "Christchurch1993" 1993-03-09 16.9 6.8 13.85 11.950495 11.85 99.1590724903027
"5000" "Christchurch1993" 1993-03-10 16.4 11.5 13.79 13.998755 13.95 99.6517190278707
"5001" "Christchurch1993" 1993-03-11 16.4 12.4 13.74 14.4398 14.4 99.7243729137523
"5002" "Christchurch1993" 1993-03-12 24.9 13.9 13.69 18.042575 19.4 107.52345493922
"5003" "Christchurch1993" 1993-03-13 16.1 3.4 13.64 9.876365 9.75 98.7205312885864
"5004" "Christchurch1993" 1993-03-14 18.4 6.2 13.59 12.42139 12.3 99.0227341706524
"5005" "Christchurch1993" 1993-03-15 20.7 8.2 13.53 14.518125 14.45 99.5307589650867
"5006" "Christchurch1993" 1993-03-16 18 10.4 13.48 14.27562 14.2 99.4702857038783
"5007" "Christchurch1993" 1993-03-17 21.5 10.7 13.43 15.96719 16.1 100.831768144551
"5008" "Christchurch1993" 1993-03-18 24.5 6.6 13.38 14.74855 15.55 105.434093521058
"5009" "Christchurch1993" 1993-03-19 14.8 6.8 13.32 10.8796 10.8 99.2683554542447
"5010" "Christchurch1993" 1993-03-20 15.8 8.6 13.27 12.27164 12.2 99.4162149476353
"5011" "Christchurch1993" 1993-03-21 16.4 9 13.22 12.77363 12.7 99.4235781058321
"5012" "Christchurch1993" 1993-03-22 15.4 4.6 13.17 10.10746 10 98.9368248798412
"5013" "Christchurch1993" 1993-03-23 13.7 3.4 13.12 8.652485 8.55 98.8155425868985
"5014" "Christchurch1993" 1993-03-24 16.3 6.5 13.07 11.49751 11.4 99.1519033251548
"5015" "Christchurch1993" 1993-03-25 16.9 7.4 13.01 12.244525 12.15 99.2280223201798
"5016" "Christchurch1993" 1993-03-26 14.1 7.9 12.96 11.06169 11 99.4423094481946
"5017" "Christchurch1993" 1993-03-27 19.7 5.2 12.91 12.594275 12.45 98.8544398149159
"5018" "Christchurch1993" 1993-03-28 17.4 3 12.86 10.34328 10.2 98.6147527670139
"5019" "Christchurch1993" 1993-03-29 12.9 9 12.81 10.988805 10.95 99.6468678805384
"5020" "Christchurch1993" 1993-03-30 15.1 10.4 12.76 12.796765 12.75 99.6345560772586
"5021" "Christchurch1993" 1993-03-31 17.6 12.1 12.71 14.904725 14.85 99.6328345541431
"5022" "Christchurch1993" 1993-04-01 13.8 8.8 12.66 11.34975 11.3 99.5616643538404
"5023" "Christchurch1993" 1993-04-02 13.6 6 12.61 9.87562 9.8 99.234275923942
"5024" "Christchurch1993" 1993-04-03 15.2 5.7 12.56 10.544525 10.45 99.1035632235686
"5025" "Christchurch1993" 1993-04-04 16 11.5 12.51 13.794775 13.75 99.6754205849678
"5026" "Christchurch1993" 1993-04-05 22.1 10.3 12.46 15.939615 16.2 101.633571450753
"5027" "Christchurch1993" 1993-04-06 22.3 8.6 12.41 15.1822225 15.45 101.763756920306
"5028" "Christchurch1993" 1993-04-07 20 10.4 12.36 15.29552 15.2 99.3755034153791
"5029" "Christchurch1993" 1993-04-08 24.2 9.6 12.31 16.0477 16.9 105.311041457654
"5030" "Christchurch1993" 1993-04-09 24.6 14.5 12.26 18.2531825 19.55 107.104610387805
"5031" "Christchurch1993" 1993-04-10 19.1 7.5 12.21 13.41542 13.3 99.1396467646932
"5032" "Christchurch1993" 1993-04-11 12.5 7.4 12.16 10.000745 9.95 99.4925878022087
"5033" "Christchurch1993" 1993-04-12 13.3 7.7 12.12 10.55572 10.5 99.4721345393777
"5034" "Christchurch1993" 1993-04-13 14.7 9.8 12.07 12.298755 12.25 99.6035777605132
"5035" "Christchurch1993" 1993-04-14 10 3.2 12.02 6.66766 6.6 98.9852511975715
"5036" "Christchurch1993" 1993-04-15 11.7 4.5 11.97 8.17164 8.1 99.1233093968897
"5037" "Christchurch1993" 1993-04-16 15 0.3 11.93 7.796265 7.65 98.1239093335078
"5038" "Christchurch1993" 1993-04-17 19.3 5.2 11.88 12.390295 12.25 98.8677025042584
"5039" "Christchurch1993" 1993-04-18 18.5 3.4 11.83 11.100245 10.95 98.6464713166241
"5040" "Christchurch1993" 1993-04-19 18.7 8 11.79 13.456465 13.35 99.208818958025
"5041" "Christchurch1993" 1993-04-20 14.4 8.3 11.74 11.410695 11.35 99.4680867379244
"5042" "Christchurch1993" 1993-04-21 18.7 8 11.7 13.456465 13.35 99.208818958025
"5043" "Christchurch1993" 1993-04-22 10.6 5 11.65 7.85572 7.8 99.2907079172883
"5044" "Christchurch1993" 1993-04-23 10.2 7.1 11.61 8.680845 8.65 99.6446774478752
"5045" "Christchurch1993" 1993-04-24 12.1 1.8 11.56 7.052485 6.95 98.546824275415
"5046" "Christchurch1993" 1993-04-25 14.2 2.1 11.52 8.270395 8.15 98.5442654190036
"5047" "Christchurch1993" 1993-04-26 18 6 11.47 12.1194 12 99.0148027130056
"5048" "Christchurch1993" 1993-04-27 11.1 4.6 11.43 7.914675 7.85 99.1828470531007
"5049" "Christchurch1993" 1993-04-28 10.3 1 11.39 5.742535 5.65 98.3886036393335
"5050" "Christchurch1993" 1993-04-29 11.7 3.3 11.35 7.58358 7.5 98.897882002959
"5051" "Christchurch1993" 1993-04-30 14.5 6.9 11.3 10.77562 10.7 99.298230635453
"5052" "Christchurch1993" 1993-05-01 12 6.7 11.26 9.402735 9.35 99.4391525444458
"5053" "Christchurch1993" 1993-05-02 12.4 5.8 11.22 9.16567 9.1 99.2835220993119
"5054" "Christchurch1993" 1993-05-03 13.5 -0.6 11.18 6.590295 6.45 97.871187860331
"5055" "Christchurch1993" 1993-05-04 12.8 2.1 11.14 7.556465 7.45 98.5910740008721
"5056" "Christchurch1993" 1993-05-05 18 6.6 11.1 12.41343 12.3 99.0862316056078
"5057" "Christchurch1993" 1993-05-06 14.6 4.7 11.06 9.748505 9.65 98.9895373700891
"5058" "Christchurch1993" 1993-05-07 11.9 6.4 11.02 9.204725 9.15 99.4054683871599
"5059" "Christchurch1993" 1993-05-08 10.6 5.4 10.98 8.05174 8 99.3574059768447
"5060" "Christchurch1993" 1993-05-09 13.3 5.2 10.95 9.330595 9.25 99.1362287185329
"5061" "Christchurch1993" 1993-05-10 18.9 8.8 10.91 13.950495 13.85 99.2796312962372
"5062" "Christchurch1993" 1993-05-11 13.5 8.2 10.87 10.902735 10.85 99.5163140257926
"5063" "Christchurch1993" 1993-05-12 20.5 10.5 10.84 15.562 15.5 99.601593625498
"5064" "Christchurch1993" 1993-05-13 20.5 4.6 10.8 12.685455 12.55 98.9322022741794
"5065" "Christchurch1993" 1993-05-14 13.9 0.2 10.77 7.186315 7.05 98.1031307422511
"5066" "Christchurch1993" 1993-05-15 17 3 10.73 10.1393 10 98.626137899066
"5067" "Christchurch1993" 1993-05-16 15.2 7.6 10.7 11.47562 11.4 99.341037782708
"5068" "Christchurch1993" 1993-05-17 9.5 7 10.67 8.274875 8.25 99.6993912294748
"5069" "Christchurch1993" 1993-05-18 8 6.3 10.63 7.166915 7.15 99.7639849223829
"5070" "Christchurch1993" 1993-05-19 11.3 2 10.6 6.742535 6.65 98.6275933309949
"5071" "Christchurch1993" 1993-05-20 11 2.5 10.57 6.834575 6.75 98.7625419283569
"5072" "Christchurch1993" 1993-05-21 11.8 -1.1 10.54 5.5232975 5.35 96.8624268383153
"5073" "Christchurch1993" 1993-05-22 13.1 0 10.51 6.680345 6.55 98.0488283165016
"5074" "Christchurch1993" 1993-05-23 17 1.1 10.49 9.208205 9.05 98.2819127071997
"5075" "Christchurch1993" 1993-05-24 16.3 -0.4 10.46 8.116165 7.95 97.9526660682724
"5076" "Christchurch1993" 1993-05-25 14.1 2.6 10.43 8.464425 8.35 98.6481657052901
"5077" "Christchurch1993" 1993-05-26 12.4 6.6 10.4 9.55771 9.5 99.3961942766625
"5078" "Christchurch1993" 1993-05-27 11.5 2.8 10.38 7.236565 7.15 98.8037832866837
"5079" "Christchurch1993" 1993-05-28 9.1 -1.7 10.35 4.017 3.7 92.1085387104805
"5080" "Christchurch1993" 1993-05-29 15 -1.3 10.33 7.0577325 6.85 97.0566679879125
"5081" "Christchurch1993" 1993-05-30 14.5 0.4 10.31 7.590295 7.45 98.1516528672469
"5082" "Christchurch1993" 1993-05-31 13.9 0 10.29 7.088305 6.95 98.0488283165016
"5083" "Christchurch1993" 1993-06-01 18.2 4.9 10.26 11.682335 11.55 98.8672213217649
"5084" "Christchurch1993" 1993-06-02 12.4 6.1 10.24 9.312685 9.25 99.3268858551535
"5085" "Christchurch1993" 1993-06-03 11.6 5.5 10.22 8.610695 8.55 99.2951207771266
"5086" "Christchurch1993" 1993-06-04 17.9 5.8 10.21 11.970395 11.85 98.9942270075465
"5087" "Christchurch1993" 1993-06-05 20.6 8.2 10.19 14.47938 14.4 99.4517721062642
"5088" "Christchurch1993" 1993-06-06 11.5 6.6 10.17 9.098755 9.05 99.4641574589051
"5089" "Christchurch1993" 1993-06-07 10.2 7.5 10.16 8.876865 8.85 99.6973593718053
"5090" "Christchurch1993" 1993-06-08 11.6 5 10.14 8.36567 8.3 99.215006090367
"5091" "Christchurch1993" 1993-06-09 14.5 3.6 10.13 9.158455 9.05 98.8157937119307
"5092" "Christchurch1993" 1993-06-10 16.3 -0.1 10.11 8.26318 8.1 98.0252154739459
"5093" "Christchurch1993" 1993-06-11 13.8 0.2 10.1 7.13532 7 98.1035188330726
"5094" "Christchurch1993" 1993-06-12 17.6 8.3 10.09 13.042535 12.95 99.2905136923152
"5095" "Christchurch1993" 1993-06-13 18.6 10.9 10.08 14.826615 14.75 99.4832603395988
"5096" "Christchurch1993" 1993-06-14 15.4 3.8 10.07 9.71542 9.6 98.811991658621
"5097" "Christchurch1993" 1993-06-15 12.2 0.3 10.06 6.368405 6.25 98.140743247328
"5098" "Christchurch1993" 1993-06-16 15.4 1.5 10.06 8.588305 8.45 98.3896123856803
"5099" "Christchurch1993" 1993-06-17 18 3 10.05 10.64925 10.5 98.5984928516093
"5100" "Christchurch1993" 1993-06-18 13.6 -2.3 10.04 6.066 5.65 93.1421035278602
"5101" "Christchurch1993" 1993-06-19 12 -0.9 10.04 5.6982975 5.55 97.3975121516558
"5102" "Christchurch1993" 1993-06-20 13.6 1.3 10.04 7.572385 7.45 98.383798499416
"5103" "Christchurch1993" 1993-06-21 16.5 0 10.04 8.414175 8.25 98.0488283165016
"5104" "Christchurch1993" 1993-06-22 15.7 0.8 10.03 8.398255 8.25 98.2346928022547
"5105" "Christchurch1993" 1993-06-23 15.4 -2.6 10.03 6.87 6.4 93.1586608442504
"5106" "Christchurch1993" 1993-06-24 12.7 -0.4 10.04 6.280345 6.15 97.9245566923473
"5107" "Christchurch1993" 1993-06-25 14.9 3.3 10.04 9.21542 9.1 98.7475340244937
"5108" "Christchurch1993" 1993-06-26 8.3 -2 10.04 3.547 3.15 88.807442909501
"5109" "Christchurch1993" 1993-06-27 13.4 -2.7 10.04 5.864 5.35 91.2346521145975
"5110" "Christchurch1993" 1993-06-28 11.7 -1.3 10.05 5.398575 5.2 96.3217145265185
"5111" "Christchurch1993" 1993-06-29 6.8 0.4 10.06 3.66368 3.6 98.2618569307363
"5112" "Christchurch1993" 1993-06-30 7.4 -2.7 10.06 2.9723875 2.35 79.061024176693
"5113" "Christchurch1993" 1993-07-01 9.4 -1 10.07 4.35386 4.2 96.4661243126789
"5114" "Christchurch1993" 1993-07-02 9 -4.6 10.08 3.3997 2.2 64.7115921993117
"5115" "Christchurch1993" 1993-07-03 8.4 -4.7 10.09 3.1065125 1.85 59.5523114746842
"5116" "Christchurch1993" 1993-07-04 9.9 -4.4 10.1 3.8476625 2.75 71.471965121681
"5117" "Christchurch1993" 1993-07-05 9.7 -4 10.11 3.8208375 2.85 74.5909764547694
"5118" "Christchurch1993" 1993-07-06 12.9 3.1 10.13 8.09751 8 98.795802660324
"5119" "Christchurch1993" 1993-07-07 9.2 3 10.14 6.16169 6.1 98.9988136371677
"5120" "Christchurch1993" 1993-07-08 8.7 -3.2 10.15 3.4903625 2.75 78.7883779979873
"5121" "Christchurch1993" 1993-07-09 9.8 -5.2 10.17 3.670625 2.3 62.6596288098076
"5122" "Christchurch1993" 1993-07-10 10 -4.4 10.19 3.8938 2.8 71.9091889670758
"5123" "Christchurch1993" 1993-07-11 9.6 -0.2 10.2 4.79751 4.7 97.9674873007039
"5124" "Christchurch1993" 1993-07-12 10.9 1 10.22 6.048505 5.95 98.3714157465357
"5125" "Christchurch1993" 1993-07-13 8.5 -0.1 10.24 4.28557 4.2 98.0032994444146
"5126" "Christchurch1993" 1993-07-14 12.7 1.4 10.26 7.162435 7.05 98.4302126302019
"5127" "Christchurch1993" 1993-07-15 13.6 1.5 10.28 7.670395 7.55 98.4303937411307
"5128" "Christchurch1993" 1993-07-16 14.3 -0.5 10.3 7.04726 6.9 97.9103935430224
"5129" "Christchurch1993" 1993-07-17 11.1 1.4 10.33 6.346515 6.25 98.4792441205922
"5130" "Christchurch1993" 1993-07-18 13.4 2.1 10.35 7.862435 7.75 98.56997227958
"5131" "Christchurch1993" 1993-07-19 13.3 2.4 10.38 7.958455 7.85 98.6372354935726
"5132" "Christchurch1993" 1993-07-20 17 6.5 10.4 11.854475 11.75 99.1186872467992
"5133" "Christchurch1993" 1993-07-21 14.1 4.6 10.43 9.444525 9.35 98.9991555954376
"5134" "Christchurch1993" 1993-07-22 6.6 -0.3 10.45 3.218655 3.15 97.866966170652
"5135" "Christchurch1993" 1993-07-23 14.2 0.3 10.48 7.388305 7.25 98.128055081646
"5136" "Christchurch1993" 1993-07-24 16.6 2.8 10.51 9.83731 9.7 98.604191593027
"5137" "Christchurch1993" 1993-07-25 11.8 -3.6 10.54 4.855175 4.1 84.4459777453954
"5138" "Christchurch1993" 1993-07-26 10.7 -2.3 10.57 4.645 4.2 90.4198062432723
"5139" "Christchurch1993" 1993-07-27 15 7.6 10.6 11.37363 11.3 99.3526253271823
"5140" "Christchurch1993" 1993-07-28 18.3 3.5 10.63 11.04726 10.9 98.6669997809412
"5141" "Christchurch1993" 1993-07-29 13.5 4.9 10.66 9.28557 9.2 99.0784626038035
"5142" "Christchurch1993" 1993-07-30 11.7 6.5 10.7 9.15174 9.1 99.4346430296315
"5143" "Christchurch1993" 1993-07-31 10.5 3 10.73 6.824625 6.75 98.9065333260069
"5144" "Christchurch1993" 1993-08-01 8.4 3 10.76 5.75373 5.7 99.0661709882111
"5145" "Christchurch1993" 1993-08-02 9.7 7.2 10.8 8.474875 8.45 99.7064853463915
"5146" "Christchurch1993" 1993-08-03 11.3 5.3 10.83 8.3597 8.3 99.2858595404141
"5147" "Christchurch1993" 1993-08-04 10.7 3.9 10.87 7.36766 7.3 99.081662291691
"5148" "Christchurch1993" 1993-08-05 9.1 -2.6 10.9 3.783 3.25 85.9106529209622
"5149" "Christchurch1993" 1993-08-06 10.4 -1.5 10.94 4.706 4.45 94.5601359966001
"5150" "Christchurch1993" 1993-08-07 11.7 -2 10.98 5.213 4.85 93.0366391713025
"5151" "Christchurch1993" 1993-08-08 10.7 -3.7 11.02 4.3313 3.5 80.8071479694318
"5152" "Christchurch1993" 1993-08-09 9.7 -0.8 11.06 4.5791375 4.45 97.1798728472338
"5153" "Christchurch1993" 1993-08-10 9.5 1.8 11.09 5.726615 5.65 98.6621241344145
"5154" "Christchurch1993" 1993-08-11 11.9 2 11.13 7.048505 6.95 98.6024696017099
"5155" "Christchurch1993" 1993-08-12 10 4.8 11.17 7.45174 7.4 99.3056655224149
"5156" "Christchurch1993" 1993-08-13 15.1 2.3 11.22 8.82736 8.7 98.5572130285838
"5157" "Christchurch1993" 1993-08-14 14.8 -0.4 11.26 7.35124 7.2 97.9426600138208
"5158" "Christchurch1993" 1993-08-15 17.3 1.4 11.3 9.508205 9.35 98.3361212763082
"5159" "Christchurch1993" 1993-08-16 8.9 -1.3 11.34 4.023 3.8 94.4568729803629
