"SowingD" "Date" "Block" "Cultivar" "DAS" "Pot" "Variable" "S1" "S2" "Percent" "TT_meas" "Pp.x" "TT_sow" "Pp.y" "TTAS"
"11184" 2016-06-17 2016-11-03 2 "Antas" 139 18 "Bur12" 1 0 50 2195.38 11 13.29 16 2182.09
"11185" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11186" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11187" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11188" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11189" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Bur8" 0 1 50 2195.38 11 13.29 16 2182.09
"11190" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11191" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Bur10" 1 0 50 2195.38 11 13.29 16 2182.09
"11192" 2016-06-17 2016-11-03 2 "Antas" 139 19 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11193" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11194" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11195" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11196" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11197" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Bur8" 1 0 50 2195.38 11 13.29 16 2182.09
"11198" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11199" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Bur10" 0 1 50 2195.38 11 13.29 16 2182.09
"11200" 2016-06-17 2016-11-03 2 "Antas" 139 20 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11201" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Bud" 1 0 50 2195.38 11 13.29 16 2182.09
"11202" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Early" 0 1 50 2195.38 11 13.29 16 2182.09
"11203" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Open" 1 0 50 2195.38 11 13.29 16 2182.09
"11204" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11205" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11206" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11207" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11208" 2016-06-17 2016-11-03 2 "Denmark" 139 21 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11209" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Bud" 1 1 100 2195.38 11 13.29 16 2182.09
"11210" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Early" 1 1 100 2195.38 11 13.29 16 2182.09
"11211" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11212" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11213" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11214" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11215" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11216" 2016-06-17 2016-11-03 2 "Denmark" 139 22 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11217" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11218" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11219" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Open" 1 1 100 2195.38 11 13.29 16 2182.09
"11220" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11221" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11222" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Bur9" 0 1 50 2195.38 11 13.29 16 2182.09
"11223" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11224" 2016-06-17 2016-11-03 2 "Denmark" 139 23 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11225" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11226" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Early" 1 1 100 2195.38 11 13.29 16 2182.09
"11227" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11228" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11229" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11230" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11231" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Bur10" 0 1 50 2195.38 11 13.29 16 2182.09
"11232" 2016-06-17 2016-11-03 2 "Denmark" 139 24 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11233" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11234" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Early" 1 0 50 2195.38 11 13.29 16 2182.09
"11235" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Open" 0 1 50 2195.38 11 13.29 16 2182.09
"11236" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11237" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11238" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Bur9" 0 0 0 2195.38 11 13.29 16 2182.09
"11239" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11240" 2016-06-17 2016-11-03 2 "Denmark" 139 25 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11241" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11242" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11243" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11244" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11245" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11246" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Bur9" 0 0 0 2195.38 11 13.29 16 2182.09
"11247" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11248" 2016-06-17 2016-11-03 2 "Narrikup" 139 26 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11249" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11250" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11251" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11252" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Petal" 1 0 50 2195.38 11 13.29 16 2182.09
"11253" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Bur8" 1 0 50 2195.38 11 13.29 16 2182.09
"11254" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11255" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11256" 2016-06-17 2016-11-03 2 "Narrikup" 139 27 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11257" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11258" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11259" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11260" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11261" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11262" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11263" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11264" 2016-06-17 2016-11-03 2 "Narrikup" 139 28 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11265" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11266" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11267" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11268" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11269" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11270" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11271" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11272" 2016-06-17 2016-11-03 2 "Narrikup" 139 29 "Bur12" 0 1 50 2195.38 11 13.29 16 2182.09
"11273" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11274" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11275" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11276" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11277" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11278" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Bur9" 0 1 50 2195.38 11 13.29 16 2182.09
"11279" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11280" 2016-06-17 2016-11-03 2 "Narrikup" 139 30 "Bur12" 1 0 50 2195.38 11 13.29 16 2182.09
"11281" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11282" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11283" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11284" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11285" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Bur8" 1 0 50 2195.38 11 13.29 16 2182.09
"11286" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11287" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Bur10" 0 1 50 2195.38 11 13.29 16 2182.09
"11288" 2016-06-17 2016-11-03 3 "Antas" 139 31 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11289" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11290" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11291" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11292" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Petal" 0 1 50 2195.38 11 13.29 16 2182.09
"11293" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11294" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11295" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11296" 2016-06-17 2016-11-03 3 "Antas" 139 32 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11297" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11298" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11299" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11300" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Petal" 0 1 50 2195.38 11 13.29 16 2182.09
"11301" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11302" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11303" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11304" 2016-06-17 2016-11-03 3 "Antas" 139 33 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11305" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11306" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11307" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11308" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11309" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Bur8" 1 0 50 2195.38 11 13.29 16 2182.09
"11310" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11311" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11312" 2016-06-17 2016-11-03 3 "Antas" 139 34 "Bur12" 1 0 50 2195.38 11 13.29 16 2182.09
"11313" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11314" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11315" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11316" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11317" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11318" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11319" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11320" 2016-06-17 2016-11-03 3 "Antas" 139 35 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11321" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Bud" 1 0 50 2195.38 11 13.29 16 2182.09
"11322" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Early" 1 1 100 2195.38 11 13.29 16 2182.09
"11323" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11324" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11325" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11326" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11327" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11328" 2016-06-17 2016-11-03 3 "Denmark" 139 36 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11329" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Bud" 1 0 50 2195.38 11 13.29 16 2182.09
"11330" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Early" 0 1 50 2195.38 11 13.29 16 2182.09
"11331" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11332" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11333" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11334" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11335" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Bur10" 1 0 50 2195.38 11 13.29 16 2182.09
"11336" 2016-06-17 2016-11-03 3 "Denmark" 139 37 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11337" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Bud" 0 1 50 2195.38 11 13.29 16 2182.09
"11338" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Early" 1 1 100 2195.38 11 13.29 16 2182.09
"11339" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11340" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11341" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11342" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11343" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11344" 2016-06-17 2016-11-03 3 "Denmark" 139 38 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11345" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Bud" 1 1 100 2195.38 11 13.29 16 2182.09
"11346" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Early" 1 1 100 2195.38 11 13.29 16 2182.09
"11347" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11348" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11349" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11350" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Bur9" 0 0 0 2195.38 11 13.29 16 2182.09
"11351" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Bur10" 0 0 0 2195.38 11 13.29 16 2182.09
"11352" 2016-06-17 2016-11-03 3 "Denmark" 139 39 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11353" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11354" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Early" 1 1 100 2195.38 11 13.29 16 2182.09
"11355" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11356" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Petal" 1 1 100 2195.38 11 13.29 16 2182.09
"11357" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Bur8" 1 1 100 2195.38 11 13.29 16 2182.09
"11358" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11359" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Bur10" 0 1 50 2195.38 11 13.29 16 2182.09
"11360" 2016-06-17 2016-11-03 3 "Denmark" 139 40 "Bur12" 0 0 0 2195.38 11 13.29 16 2182.09
"11361" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11362" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11363" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11364" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11365" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11366" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Bur9" 0 0 0 2195.38 11 13.29 16 2182.09
"11367" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11368" 2016-06-17 2016-11-03 3 "Narrikup" 139 41 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11369" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11370" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11371" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11372" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11373" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11374" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11375" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11376" 2016-06-17 2016-11-03 3 "Narrikup" 139 42 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11377" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11378" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11379" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11380" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11381" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11382" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
"11383" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11384" 2016-06-17 2016-11-03 3 "Narrikup" 139 43 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11385" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11386" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11387" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11388" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Petal" 0 0 0 2195.38 11 13.29 16 2182.09
"11389" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11390" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Bur9" 0 0 0 2195.38 11 13.29 16 2182.09
"11391" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11392" 2016-06-17 2016-11-03 3 "Narrikup" 139 44 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11393" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11394" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11395" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11396" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Petal" 1 0 50 2195.38 11 13.29 16 2182.09
"11397" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Bur8" 0 0 0 2195.38 11 13.29 16 2182.09
"11398" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Bur9" 1 0 50 2195.38 11 13.29 16 2182.09
"11399" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Bur10" 1 1 100 2195.38 11 13.29 16 2182.09
"11400" 2016-06-17 2016-11-03 3 "Narrikup" 139 45 "Bur12" 1 1 100 2195.38 11 13.29 16 2182.09
"11401" 2016-06-17 2016-11-03 4 "Antas" 139 46 "Bud" 0 0 0 2195.38 11 13.29 16 2182.09
"11402" 2016-06-17 2016-11-03 4 "Antas" 139 46 "Early" 0 0 0 2195.38 11 13.29 16 2182.09
"11403" 2016-06-17 2016-11-03 4 "Antas" 139 46 "Open" 0 0 0 2195.38 11 13.29 16 2182.09
"11404" 2016-06-17 2016-11-03 4 "Antas" 139 46 "Petal" 0 1 50 2195.38 11 13.29 16 2182.09
"11405" 2016-06-17 2016-11-03 4 "Antas" 139 46 "Bur8" 0 1 50 2195.38 11 13.29 16 2182.09
"11406" 2016-06-17 2016-11-03 4 "Antas" 139 46 "Bur9" 1 1 100 2195.38 11 13.29 16 2182.09
